GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
POLR2E,19,1086579,1095392,31,16,8816,1.6141,0.053257,0.054392,0.077394,0.702023844011142,0.683286543715847,0.858061021634615
ZNF35,3,44648741,44660791,5,4,8816,1.6134,0.053332,0.1049,0.030606,0.702023844011142,0.75035222392638,0.712457070707071
MORN3,12,121651118,121672639,40,11,8816,1.6133,0.053344,0.11288,0.040806,0.702023844011142,0.753805115273775,0.768671145194274
ATP8A1,4,42408373,42657105,642,60,8816,1.6131,0.053364,0.11362,0.04125,0.702023844011142,0.753805115273775,0.771343597560976
IQCG,3,197887208,197960015,155,21,8816,1.6128,0.05339,0.14889,0.026752,0.702023844011142,0.780376960364984,0.682919111111111
KRT25,17,40748021,40755542,12,7,8816,1.6126,0.05341,0.10071,0.038854,0.702023844011142,0.74669213392497,0.755700021164021
WDFY2,13,51584194,51766799,178,30,8816,1.6125,0.053422,0.08333,0.054716,0.702023844011142,0.726516467263307,0.794257993730408
ADO,10,62804756,62808479,6,3,8816,1.6125,0.053431,0.068603,0.051657,0.702023844011142,0.70403302065885,0.79305573877551
TNIK,3,171062503,171460408,882,119,8816,1.6123,0.053447,0.014889,0.34559,0.702023844011142,0.58101872611465,0.976712400290065
LATS1,6,149658153,149718256,70,11,8816,1.6118,0.0535,0.026239,0.20845,0.702023844011142,0.641252886227545,0.966344519688989
ODF3L1,15,75723944,75727688,3,3,8816,1.6117,0.053508,0.05229,0.059645,0.702023844011142,0.680177070063694,0.805573387215283
DMTF1,7,87152361,87196332,104,12,8816,1.6113,0.053552,0.03332,0.16947,0.702023844011142,0.648751694915254,0.958713019390582
FSCN1,7,5592805,5606656,41,18,8816,1.6112,0.053573,0.099044,0.039633,0.702023844011142,0.743276401468788,0.76276039707419
HNRNPK,9,83968083,83980654,13,5,8816,1.6106,0.053638,0.056971,0.057036,0.702023844011142,0.691241566579635,0.798880060836502
SEMG1,20,45206997,45209773,4,3,8816,1.6096,0.053739,0.043252,0.074093,0.702023844011142,0.676571710638298,0.850080736579276
GPHB5,14,63312835,63318879,27,8,8816,1.6091,0.053796,0.060974,0.070718,0.702023844011142,0.692669270704574,0.84002582003829
SP100,2,230416156,230545602,321,44,8816,1.609,0.053811,0.10141,0.052133,0.702023844011142,0.746820808323329,0.79305573877551
LPAR1,9,110873261,111039243,405,53,8816,1.6089,0.053819,0.028005,0.17416,0.702023844011142,0.641252886227545,0.961755193133047
CEBPZ,2,37201629,37231597,60,17,8816,1.6089,0.053821,0.059731,0.075865,0.702023844011142,0.692130105919003,0.855281918142944
FANCD2,3,10026387,10101932,150,14,8816,1.6088,0.053826,0.027627,0.16658,0.702023844011142,0.641252886227545,0.957802222222222
TMEM160,19,47045909,47048784,6,3,8816,1.6085,0.053863,0.032683,0.10276,0.702023844011142,0.648316332254585,0.900759639126306
DNPEP,2,219373458,219400017,23,8,8816,1.6081,0.053908,0.03238,0.10628,0.702023844011142,0.648316332254585,0.902862292051756
SLC7A9,19,32830511,32870167,137,24,8816,1.6079,0.053928,0.035956,0.13468,0.702023844011142,0.660499309683605,0.933904559043348
GRP,18,59219118,59230771,42,8,8816,1.6078,0.05394,0.046842,0.10996,0.702023844011142,0.676657350890782,0.907935669362084
C20orf195,20,63553020,63556708,8,5,8816,1.6075,0.053976,0.044154,0.076512,0.702023844011142,0.676657350890782,0.855925464480874
NAT1,8,18170462,18223689,202,36,8816,1.6075,0.053977,0.027817,0.17457,0.702023844011142,0.641252886227545,0.961755193133047
ALDH6A1,14,74057662,74084493,80,13,8816,1.607,0.054032,0.054375,0.082936,0.702023844011142,0.683286543715847,0.873575580233204
LYVE1,11,10557866,10568818,17,8,8816,1.6057,0.054167,0.048892,0.082593,0.702023844011142,0.676766473988439,0.873575580233204
LOC105374301,3,195995072,196005093,23,10,8816,1.6055,0.054197,0.18263,0.020422,0.702023844011142,0.808852707581228,0.620929605263158
CR1L,1,207645113,207723691,287,29,8816,1.6054,0.0542,0.034119,0.12561,0.702023844011142,0.653536480331263,0.92707428115016
MPZL1,1,167721950,167791919,161,30,8816,1.6044,0.054309,0.018391,0.23341,0.702023844011142,0.622757647058824,0.972079824175824
ZNF502,3,44712643,44723831,32,7,8816,1.6038,0.054376,0.32884,0.016158,0.702023844011142,0.87326871484206,0.608586282306163
WDR1,4,10074339,10116949,132,20,8816,1.6034,0.054422,0.032696,0.13557,0.702023844011142,0.648316332254585,0.933904559043348
MRPL24,1,156737302,156741266,5,4,8816,1.6025,0.05452,0.065494,0.05208,0.702023844011142,0.698801016753322,0.79305573877551
PLEKHN1,1,966497,975108,20,12,8816,1.6021,0.054571,0.061722,0.0576,0.702023844011142,0.69542541003672,0.80164328290469
MTNR1A,4,186533000,186555383,61,18,8816,1.6015,0.054633,0.073979,0.055954,0.702023844011142,0.713719308943089,0.79753279195669
F2R,5,76716043,76735770,24,9,8816,1.6014,0.054641,0.038295,0.10393,0.702023844011142,0.662440790216369,0.902862292051756
TCP1,6,159778498,159789703,27,7,8816,1.6014,0.054646,0.040376,0.096531,0.702023844011142,0.669398291814947,0.896454114083796
DES,2,219418377,219426739,10,5,8816,1.6011,0.054678,0.10955,0.036913,0.702023844011142,0.750612431040824,0.745484765027322
CCNO,5,55231152,55233717,1,1,8816,1.6006,0.054727,0.05514,0.05514,0.702023844011142,0.68559015551048,0.794257993730408
ADAM2,8,39743735,39838289,155,26,8816,1.6004,0.054751,0.1521,0.033213,0.702023844011142,0.78435756912127,0.730583119047619
CLEC18A,16,69950394,69964347,2,1,8816,1.6004,0.054752,0.07042,0.043007,0.702023844011142,0.708272797814208,0.773864477028348
TTC21A,3,39107661,39138994,76,15,8816,1.6,0.0548,0.10511,0.043213,0.702023844011142,0.75035222392638,0.77563958984375
PRSS53,16,31083424,31090035,7,4,8816,1.6,0.054804,0.030841,0.12088,0.702023844011142,0.648041872146119,0.923403304419661
SIRT3,11,215030,236362,112,14,8816,1.5997,0.054835,0.045393,0.10586,0.702023844011142,0.676657350890782,0.902862292051756
LOC338667,11,125947424,125957040,43,14,8816,1.5997,0.054837,0.22285,0.019995,0.702023844011142,0.834660930047695,0.619274056761269
GNPDA2,4,44682411,44726634,78,13,8816,1.5996,0.054844,0.022603,0.22141,0.702023844011142,0.626638793363499,0.972079824175824
PCDH1,5,141852319,141878813,35,17,8816,1.5996,0.054848,0.015283,0.25798,0.702023844011142,0.588008412371134,0.976712400290065
C15orf39,15,75198887,75212169,7,4,8816,1.5996,0.054848,0.081967,0.050065,0.702023844011142,0.724998618389709,0.79305573877551
C17orf50,17,35760593,35765079,5,3,8816,1.5996,0.054848,0.036826,0.098264,0.702023844011142,0.660499309683605,0.897208357628766
EML1,14,99737722,99942060,484,64,8816,1.5989,0.054916,0.23341,0.020479,0.702405066109951,0.835441692307692,0.620929605263158
CHD9,16,53054998,53327502,535,36,8816,1.5979,0.055036,0.18628,0.032922,0.703325176960444,0.812681319724662,0.730344487334137
CHST5,16,75528530,75535170,13,6,8816,1.5973,0.055097,0.10386,0.035067,0.703325176960444,0.75035222392638,0.744262655889145
PDIA3,15,43746392,43772606,23,5,8816,1.5971,0.055123,0.27664,0.013837,0.703325176960444,0.848997027884455,0.588321938325991
OR8H1,11,56290127,56291062,3,3,8816,1.5969,0.055141,0.049233,0.06652,0.703325176960444,0.676766473988439,0.827721786197564
RNASE13,14,21032820,21034785,11,6,8816,1.5962,0.055221,0.14663,0.024011,0.703857128987517,0.777758073817762,0.656627548291233
MOK,14,102224450,102305200,174,23,8816,1.5955,0.055301,0.099212,0.047754,0.704035013774105,0.743360570264766,0.788969344115005
SEC13,3,10300929,10321188,56,16,8816,1.5953,0.055319,0.049975,0.085303,0.704035013774105,0.676766473988439,0.873575580233204
SEPT1,16,30378133,30382850,7,3,8816,1.5949,0.055364,0.038574,0.10374,0.704035013774105,0.662633037037037,0.902862292051756
GLYR1,16,4803203,4847333,94,25,8816,1.5944,0.055424,0.088427,0.053053,0.704035013774105,0.732057770870338,0.794066889250814
TRIM15,6,30163206,30172696,47,14,8816,1.594,0.055464,0.12168,0.052358,0.704035013774105,0.760894489795918,0.79305573877551
SLC36A3,5,151276365,151312981,132,18,8816,1.5938,0.055493,0.040591,0.11151,0.704035013774105,0.669398291814947,0.91200498687664
SLC17A5,6,73593379,73654014,316,16,8816,1.5928,0.055598,0.08102,0.063491,0.704035013774105,0.722536438622028,0.819497598314607
SLC6A3,5,1392790,1445428,133,32,8816,1.5927,0.055616,0.071048,0.07617,0.704035013774105,0.709868909386869,0.855281918142944
OR4S1,11,48306223,48307152,1,1,8816,1.5927,0.055617,0.05598,0.05598,0.704035013774105,0.687900504983389,0.79753279195669
ITFG3,16,234546,269943,72,21,8816,1.5927,0.055618,0.025955,0.21616,0.704035013774105,0.641252886227545,0.972079824175824
LY9,1,160796074,160828256,64,10,8816,1.5923,0.055657,0.26141,0.014255,0.704043812801101,0.844556316991741,0.588321938325991
LMLN,3,197960200,198043720,149,16,8816,1.5915,0.055752,0.064084,0.085206,0.704760495185695,0.695987886658796,0.873575580233204
OOSP2,11,60040275,60048044,12,6,8816,1.5902,0.055892,0.046273,0.098742,0.705230702113156,0.676657350890782,0.897208357628766
LRP11,6,149795188,149864348,107,15,8816,1.5902,0.055893,0.089322,0.0638,0.705230702113156,0.732057770870338,0.819668421787709
SERPINE3,13,51338519,51365454,52,14,8816,1.5889,0.056046,0.12673,0.04169,0.705230702113156,0.767478550247117,0.772107927565392
FKBP1B,2,24049706,24067743,25,7,8816,1.5882,0.05612,0.065631,0.057703,0.705230702113156,0.698801016753322,0.801648631897203
TP53I3,2,24077428,24085215,14,6,8816,1.588,0.05614,0.038312,0.099142,0.705230702113156,0.662440790216369,0.897208357628766
HEPHL1,11,94021212,94114208,152,24,8816,1.588,0.056141,0.034282,0.13295,0.705230702113156,0.653536480331263,0.931938736681887
TRIOBP,22,37696988,37776556,165,24,8816,1.5876,0.05619,0.028631,0.15979,0.705230702113156,0.641252886227545,0.954366763848396
OR13A1,10,45302294,45315608,36,7,8816,1.5876,0.056194,0.059617,0.086376,0.705230702113156,0.692130105919003,0.873701417666303
BCLAF1,6,136256863,136290645,9,4,8816,1.5875,0.056197,0.028624,0.13234,0.705230702113156,0.641252886227545,0.931938736681887
MAP7,6,136342281,136550819,209,22,8816,1.5873,0.05622,0.046491,0.10623,0.705230702113156,0.676657350890782,0.902862292051756
RAD51D,17,35099792,35119869,21,10,8816,1.587,0.05626,0.054408,0.076962,0.705230702113156,0.683286543715847,0.857829933292905
ACACB,12,109111184,109268226,403,63,8816,1.5867,0.056285,0.037799,0.12468,0.705230702113156,0.661645189393939,0.926710851149657
CLYBL,13,99606664,99909459,779,118,8816,1.5867,0.056288,0.17417,0.029752,0.705230702113156,0.798801943198804,0.705474613402062
CHMP7,8,23243637,23261999,54,19,8816,1.5858,0.056392,0.075042,0.066348,0.705679469387755,0.713719308943089,0.826738875338753
HCFC2,12,104064458,104106525,83,18,8816,1.5857,0.056404,0.035558,0.12638,0.705679469387755,0.660499309683605,0.927291177644711
PARL,3,183826488,183884905,142,21,8816,1.5854,0.056439,0.14136,0.031301,0.705679469387755,0.775086217008798,0.715843065512979
CEP120,5,123344885,123423592,182,17,8816,1.5826,0.056756,0.030961,0.16026,0.708912757923129,0.648316332254585,0.954366763848396
ZCCHC11,1,52423275,52553463,164,19,8816,1.5819,0.056839,0.5726,0.010098,0.708912757923129,0.94395052452255,0.54741137829912
CALML5,10,5498695,5499570,2,1,8816,1.5812,0.056917,0.057592,0.05712,0.708912757923129,0.691241566579635,0.798880060836502
ENKUR,10,24981979,25062279,154,18,8816,1.5811,0.056926,0.072301,0.068025,0.708912757923129,0.712850471596999,0.833533
FNDC3A,13,48975912,49209779,193,25,8816,1.581,0.056937,0.018404,0.32729,0.708912757923129,0.622757647058824,0.976712400290065
RBM25,14,73058436,73121368,97,21,8816,1.5806,0.056981,0.041178,0.10712,0.708912757923129,0.670302716049383,0.903970214709913
ZKSCAN7,3,44555175,44583464,67,13,8816,1.5803,0.057014,0.16494,0.028993,0.708912757923129,0.791168272987757,0.703022875989446
CDR2L,17,74987632,75005800,22,9,8816,1.5802,0.057034,0.055315,0.079136,0.708912757923129,0.686261079622132,0.864242234105764
ZNF274,19,58182989,58213562,45,12,8816,1.5799,0.057067,0.021966,0.19109,0.708912757923129,0.625399233128834,0.964281865569273
SLC5A3,21,34073523,34106262,27,8,8816,1.5794,0.057117,0.025675,0.17991,0.708912757923129,0.641252886227545,0.961755193133047
EIF2A,3,150546690,150586016,77,16,8816,1.5792,0.057142,0.057609,0.087864,0.708912757923129,0.691241566579635,0.873885454545454
ST3GAL1,8,133454848,133572454,377,83,8816,1.5789,0.057182,0.28892,0.017186,0.708912757923129,0.855679922655495,0.610975328185328
SYNGAP1,6,33420070,33453689,43,16,8816,1.5787,0.057199,0.2652,0.019314,0.708912757923129,0.844766955316938,0.619274056761269
SPAG8,9,35807785,35812272,3,3,8816,1.5782,0.057258,0.035603,0.10042,0.708985292929293,0.660499309683605,0.897208357628766
ID3,1,23557930,23559794,7,5,8816,1.578,0.057282,0.050694,0.074421,0.708985292929293,0.676766473988439,0.850633697270472
OR9A4,7,141873479,141986420,188,28,8816,1.5769,0.057404,0.035913,0.14591,0.710017173620458,0.660499309683605,0.942751236502961
CCDC109B,4,109560199,109688645,253,30,8816,1.576,0.057518,0.05583,0.10846,0.710625303723057,0.687581888814467,0.905650930549251
KRTAP5-11,11,71581855,71582875,2,2,8816,1.5756,0.057556,0.076622,0.044304,0.710625303723057,0.714154340770791,0.777805787965616
KATNAL2,18,46917602,47102243,208,28,8816,1.5748,0.057651,0.026155,0.20477,0.710625303723057,0.641252886227545,0.966344519688989
KIF28P,1,246770907,246839587,210,39,8816,1.5748,0.057657,0.097171,0.049253,0.710625303723057,0.741962740863787,0.79305573877551
UQCRC2,16,21953288,21983347,19,8,8816,1.5747,0.057661,0.037035,0.12879,0.710625303723057,0.660499309683605,0.930672128577029
TSN,2,121755545,121767853,8,5,8816,1.5745,0.057692,0.040113,0.102,0.710625303723057,0.669398291814947,0.900028804608737
ST6GAL1,3,186930343,187078553,479,94,8816,1.5738,0.057768,0.040408,0.13597,0.710625303723057,0.669398291814947,0.933904559043348
LOC388282,16,57810066,57816927,16,9,8816,1.5733,0.057821,0.042488,0.11262,0.710625303723057,0.672300257953568,0.91200498687664
MEGF8,19,42325609,42378769,46,7,8816,1.5733,0.057827,0.050144,0.095767,0.710625303723057,0.676766473988439,0.894863985765125
TMEM105,17,81305814,81330674,92,18,8816,1.573,0.057862,0.048771,0.11456,0.710625303723057,0.676766473988439,0.913478111587983
APOM,6,31652410,31658210,11,6,8816,1.5725,0.057921,0.084872,0.049688,0.710625303723057,0.726909301025163,0.79305573877551
HMGA2,12,65824460,65966291,170,35,8816,1.5724,0.057932,0.049949,0.10523,0.710625303723057,0.676766473988439,0.902862292051756
TAS2R14,12,10938254,10939207,2,2,8816,1.5719,0.057989,0.036045,0.096481,0.710625303723057,0.660499309683605,0.896454114083796
RAD51AP1,12,4538746,4560047,19,8,8816,1.571,0.058086,0.036581,0.13932,0.710625303723057,0.660499309683605,0.934892229113462
PAPLN,14,73235843,73274640,98,28,8816,1.5707,0.05813,0.058815,0.081248,0.710625303723057,0.692130105919003,0.872425954730122
BCAS3,17,60677811,61392838,762,63,8816,1.5706,0.058138,0.022604,0.32103,0.710625303723057,0.626638793363499,0.976712400290065
ERP27,12,14914027,14938549,65,10,8816,1.5706,0.058143,0.13018,0.032891,0.710625303723057,0.768832744783307,0.730344487334137
HN1L,16,1678277,1702072,27,8,8816,1.5704,0.058167,0.20432,0.025183,0.710625303723057,0.826459302832244,0.670816724637681
C2orf76,2,119300442,119366826,191,30,8816,1.5695,0.05827,0.065424,0.082135,0.710625303723057,0.698801016753322,0.873575580233204
EAF2,3,121835187,121886526,121,14,8816,1.5689,0.058331,0.21005,0.022659,0.710625303723057,0.830673340494092,0.641411257668712
LOC102723899,7,90509145,90513397,7,5,8816,1.568,0.058436,0.035912,0.1093,0.710625303723057,0.660499309683605,0.906840414041404
CALCOCO2,17,48830988,48865245,66,9,8816,1.5677,0.058477,0.064557,0.084269,0.710625303723057,0.696745543159131,0.873575580233204
RTN4RL2,11,57460537,57477539,11,7,8816,1.5673,0.058518,0.053033,0.076175,0.710625303723057,0.681008726772195,0.855281918142944
TLDC2,20,36876121,36894235,27,10,8816,1.5672,0.058533,0.044798,0.096195,0.710625303723057,0.676657350890782,0.895992411347518
RNF114,20,49936377,49953885,32,9,8816,1.5671,0.058549,0.64761,0.0079447,0.710625303723057,0.963742646939931,0.508792982578397
IMMP1L,11,31432399,31509632,58,9,8816,1.5669,0.058564,0.10862,0.050534,0.710625303723057,0.750612431040824,0.79305573877551
EIF4E,4,98878456,98930635,94,15,8816,1.5665,0.058616,0.067361,0.065242,0.710625303723057,0.701073148357871,0.822215452054794
FAM13C,10,59246129,59363181,219,37,8816,1.5662,0.058651,0.061577,0.093366,0.710625303723057,0.69542541003672,0.88823347826087
BTN3A3,6,26440472,26453415,30,11,8816,1.5661,0.058668,0.073614,0.072355,0.710625303723057,0.713719308943089,0.843103878326996
TTC21B,2,165873362,165953838,152,23,8816,1.566,0.058672,0.22598,0.025237,0.710625303723057,0.834660930047695,0.67102936416185
MYL4,17,47209013,47227697,24,9,8816,1.5656,0.058726,0.050674,0.085901,0.710625303723057,0.676766473988439,0.873701417666303
LARP1,5,154682663,154817607,215,35,8816,1.5655,0.058735,0.023932,0.24272,0.710625303723057,0.634733275613276,0.972974283231972
NOTUM,17,81952507,81961823,22,5,8816,1.5652,0.058771,0.027263,0.15951,0.710625303723057,0.641252886227545,0.954366763848396
KLLN,10,87859161,87863437,1,1,8816,1.5646,0.058835,0.05921,0.05921,0.710625303723057,0.692130105919003,0.804400088691796
HECTD4,12,112160188,112382092,170,20,8816,1.5644,0.058865,0.078723,0.062154,0.710625303723057,0.718109505928854,0.817683006351447
B3GNT4,12,122203681,122208135,8,6,8816,1.564,0.058907,0.058822,0.068949,0.710625303723057,0.692130105919003,0.836490178217822
CPNE4,3,131533560,132285547,2569,142,8816,1.5638,0.058928,0.053364,0.14908,0.710625303723057,0.681008726772195,0.944908478038815
C12orf74,12,92702843,92708549,6,4,8816,1.5633,0.058987,0.092736,0.042659,0.710625303723057,0.737026141935484,0.773864477028348
POLR3B,12,106357658,106510198,264,28,8816,1.5633,0.058997,0.042363,0.13737,0.710625303723057,0.671678086206897,0.934892229113462
THSD7B,2,136765562,137677717,2835,172,8816,1.5632,0.059006,0.22851,0.043406,0.710625303723057,0.834660930047695,0.776300466472303
LOC102723418,14,36273320,36476196,368,46,8816,1.5628,0.059055,0.02408,0.23747,0.710625303723057,0.63682071942446,0.972079824175824
EMC3,3,9962682,10011116,113,10,8816,1.5624,0.059096,0.0305,0.18387,0.710625303723057,0.646328041474654,0.962007002561913
UBE2V1,20,50081124,50115959,55,11,8816,1.5622,0.059125,0.33545,0.016117,0.710625303723057,0.875244296443248,0.608586282306163
AATF,17,36948875,37056871,101,17,8816,1.5619,0.059156,0.01537,0.34904,0.710625303723057,0.588008412371134,0.976712400290065
PPP1CB,2,28751748,28802940,90,15,8816,1.5616,0.059193,0.043837,0.12335,0.710625303723057,0.676657350890782,0.925671370309951
HIVEP3,1,41506365,42035931,940,103,8816,1.5611,0.05925,0.020509,0.29574,0.710817144719687,0.625399233128834,0.976712400290065
LOC105374474,4,8847235,8853617,12,7,8816,1.5607,0.059299,0.090366,0.04532,0.710817144719687,0.732909581682078,0.780781027077498
PRH2,12,10929235,10934845,17,7,8816,1.5605,0.059325,0.047198,0.10236,0.710817144719687,0.676657350890782,0.900759639126306
KCNG4,16,84221135,84239750,76,22,8816,1.5601,0.05937,0.032126,0.15763,0.710892899022801,0.648316332254585,0.951875287167706
PCM1,8,17922857,18029948,357,35,8816,1.5588,0.059517,0.04324,0.12791,0.711959272254711,0.676571710638298,0.930038166732517
XRCC4,5,83077409,83353760,562,43,8816,1.5583,0.059576,0.032449,0.18369,0.711959272254711,0.648316332254585,0.962007002561913
MAN1C1,1,25617468,25786207,207,34,8816,1.5582,0.059596,0.015998,0.32497,0.711959272254711,0.597648861788618,0.976712400290065
OR52A1,11,5151431,5152369,2,2,8816,1.558,0.059614,0.062778,0.059324,0.711959272254711,0.695641127098321,0.804561812822402
TAS2R10,12,10815851,10828965,18,8,8816,1.5559,0.059868,0.031831,0.14188,0.712714460942544,0.648316332254585,0.93717585094948
OR51G2,11,4914719,4915663,1,1,8816,1.5555,0.059917,0.06034,0.06034,0.712714460942544,0.692130105919003,0.808934500364697
ITGB3,17,47253842,47312711,167,27,8816,1.5552,0.059947,0.036431,0.14718,0.712714460942544,0.660499309683605,0.942751236502961
ANKRD54,22,37830854,37848621,12,7,8816,1.5551,0.059956,0.049489,0.084748,0.712714460942544,0.676766473988439,0.873575580233204
PTMS,12,6766139,6770952,6,3,8816,1.555,0.059974,0.04504,0.08591,0.712714460942544,0.676657350890782,0.873701417666303
MYLPF,16,30374802,30377989,2,1,8816,1.5549,0.059981,0.082653,0.044307,0.712714460942544,0.724998618389709,0.777805787965616
KIF3A,5,132689161,132737633,57,8,8816,1.5545,0.06003,0.092844,0.050069,0.712714460942544,0.737026141935484,0.79305573877551
MED31,17,6643313,6651634,32,9,8816,1.5544,0.06004,0.038776,0.11762,0.712714460942544,0.662633037037037,0.9174535128313
EFNA5,5,107376889,107670895,579,97,8816,1.5544,0.060046,0.026357,0.21673,0.712714460942544,0.641252886227545,0.972079824175824
NUCKS1,1,205712819,205750244,64,16,8816,1.5542,0.060065,0.026543,0.18504,0.712714460942544,0.641252886227545,0.963453469272161
RLTPR,16,67645004,67657569,13,5,8816,1.5538,0.060115,0.036742,0.12008,0.712847548387097,0.660499309683605,0.92037964970809
CLIC3,9,136994608,136996572,2,2,8816,1.5528,0.060234,0.037768,0.099194,0.713632109275731,0.661645189393939,0.897208357628766
CATSPERB,14,91580774,91732086,436,60,8816,1.5518,0.060355,0.03367,0.18068,0.713632109275731,0.650678972746331,0.961755193133047
ERBB2,17,39688084,39728662,31,9,8816,1.5516,0.060384,0.063912,0.073534,0.713632109275731,0.695987886658796,0.848627892095358
KPNA6,1,32108043,32176568,53,9,8816,1.5512,0.060425,0.043555,0.13933,0.713632109275731,0.676657350890782,0.934892229113462
TMEM45B,11,129815781,129860003,120,21,8816,1.5511,0.060439,0.067863,0.071288,0.713632109275731,0.701925683736635,0.84002582003829
ASB3,2,53669980,53787009,289,38,8816,1.5507,0.060484,0.024809,0.22548,0.713632109275731,0.637642646239554,0.972079824175824
RSRC2,12,122504643,122527013,28,8,8816,1.5502,0.060542,0.13632,0.0415,0.713632109275731,0.773989693251534,0.772107927565392
MMP1,11,102789910,102798235,29,13,8816,1.5495,0.060629,0.04935,0.098027,0.713632109275731,0.676766473988439,0.897208357628766
TMEM243,7,87196160,87220573,55,11,8816,1.5494,0.060643,0.05427,0.11963,0.713632109275731,0.683286543715847,0.919691266193063
YAP1,11,102110254,102233423,211,28,8816,1.5492,0.060661,0.22704,0.024738,0.713632109275731,0.834660930047695,0.666692727272727
OMG,17,31294650,31297362,1,1,8816,1.549,0.06069,0.06104,0.06104,0.713632109275731,0.692968004941322,0.814749277456647
CLDN20,6,155264013,155276548,51,9,8816,1.5488,0.060717,0.17217,0.029516,0.713632109275731,0.798332108706593,0.704876575875486
KIF5A,12,57550064,57584771,26,9,8816,1.5485,0.06075,0.11236,0.041916,0.713632109275731,0.753781240875912,0.773028176352705
SNAP47,1,227734996,227781231,102,20,8816,1.5485,0.060756,0.026401,0.19929,0.713632109275731,0.641252886227545,0.965504195070792
DIXDC1,11,111927144,112022650,56,13,8816,1.5476,0.060861,0.056259,0.097735,0.713632109275731,0.687900504983389,0.897208357628766
SMCO3,12,14803723,14814182,22,8,8816,1.5476,0.060865,0.037462,0.11429,0.713632109275731,0.660499309683605,0.913478111587983
DNAH5,5,13690328,14011759,996,102,8816,1.5473,0.060891,0.12421,0.058948,0.713632109275731,0.766615110812626,0.804353556050483
HSPH1,13,31134974,31163109,52,9,8816,1.5468,0.060952,0.29052,0.015423,0.713632109275731,0.856720904861223,0.604423752665245
ARAP2,4,36065998,36244357,318,42,8816,1.5466,0.060981,0.056754,0.099737,0.713632109275731,0.69076443414957,0.897208357628766
SIK3,11,116843402,117098453,743,44,8816,1.5465,0.060997,0.042256,0.1547,0.713632109275731,0.671678086206897,0.949979587765957
RSPO1,1,37611350,37634923,54,17,8816,1.5458,0.061078,0.078912,0.070147,0.713632109275731,0.718109505928854,0.84002582003829
GLT1D1,12,128853440,128984968,426,81,8816,1.5456,0.061098,0.02338,0.2706,0.713632109275731,0.632513489051095,0.976712400290065
C1orf43,1,154206701,154220797,13,6,8816,1.5456,0.061102,0.03801,0.12957,0.713632109275731,0.661645189393939,0.931043057722309
DDX4,5,55737995,55817147,177,26,8816,1.5455,0.061113,0.15354,0.037844,0.713632109275731,0.78435756912127,0.751472111468382
C6orf229,6,24797321,24798896,3,3,8816,1.5446,0.061219,0.058006,0.071173,0.714312576142132,0.692130105919003,0.84002582003829
TRIM21,11,4384897,4393712,33,11,8816,1.5444,0.061249,0.33256,0.013803,0.714312576142132,0.874292598918303,0.588321938325991
RNASEH1,2,3531813,3558371,78,18,8816,1.5439,0.061305,0.043578,0.12751,0.714512301838935,0.676657350890782,0.930038166732517
WFDC12,20,45123426,45124465,1,1,8816,1.5424,0.061491,0.06179,0.06179,0.716005180493984,0.69542541003672,0.817683006351447
LOC100293704,12,123363059,123365789,13,4,8816,1.5422,0.061511,0.03232,0.15989,0.716005180493984,0.648316332254585,0.954366763848396
RWDD3,1,95234155,95247225,31,11,8816,1.5407,0.061694,0.16757,0.029194,0.71742414664981,0.793184805562709,0.704823617300131
ERF,19,42247561,42255164,7,3,8816,1.5405,0.061717,0.034259,0.12742,0.71742414664981,0.653536480331263,0.930038166732517
PERM1,1,975199,982117,17,7,8816,1.5402,0.06175,0.04735,0.091856,0.71742414664981,0.676657350890782,0.885680828526481
MAML3,4,139716391,140154079,904,131,8816,1.5381,0.062012,0.022756,0.29837,0.71789847690387,0.629452812030075,0.976712400290065
CNTNAP2,7,146116361,148420998,6847,255,8816,1.5379,0.062037,0.33326,0.033961,0.71789847690387,0.874292598918303,0.73416572098476
UNG,12,109097594,109110993,17,9,8816,1.5376,0.062079,0.10098,0.04771,0.71789847690387,0.746820808323329,0.788969344115005
SEMA7A,15,74409289,74433958,53,16,8816,1.5374,0.062092,0.035435,0.15659,0.71789847690387,0.660499309683605,0.95109686985173
KRTAP5-9,11,71548420,71549607,7,4,8816,1.5366,0.062195,0.077077,0.057266,0.71789847690387,0.71441011598588,0.799202034927866
VWA2,10,114239137,114294500,114,26,8816,1.5366,0.062197,0.16385,0.034678,0.71789847690387,0.791095210677833,0.738688796296296
NISCH,3,52455508,52493072,54,9,8816,1.5362,0.062246,0.1614,0.046405,0.71789847690387,0.787714285714286,0.784658601655934
IP6K1,3,49724295,49786540,67,10,8816,1.5359,0.062277,0.03026,0.19817,0.71789847690387,0.645509849710983,0.965504195070792
SYT6,1,114089292,114153850,199,53,8816,1.5359,0.062284,0.089737,0.069803,0.71789847690387,0.732075481580115,0.838801813437704
RPL6,12,112405190,112418838,8,4,8816,1.5357,0.062303,0.14483,0.033149,0.71789847690387,0.777269539895166,0.730583119047619
DLG2,11,83455012,85628534,4712,220,8816,1.5346,0.062437,0.15939,0.071568,0.71789847690387,0.787461204819277,0.84002582003829
