GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
SULT1C2,2,108288639,108310569,59,16,8816,0.64058,0.2609,0.2038,0.33473,0.904202944923192,0.828356979234973,0.977517995257854
PARPBP,12,102120171,102197520,109,16,8816,0.64057,0.2609,0.11703,0.58532,0.904202944923192,0.758362897426859,0.977517995257854
FAM162A,3,122384176,122410114,62,16,8816,0.64038,0.26096,0.15512,0.44115,0.904202944923192,0.786387961538461,0.977517995257854
FIP1L1,4,53377646,53462611,208,19,8816,0.64039,0.26096,0.12492,0.54697,0.904202944923192,0.769194228855721,0.977517995257854
ADAM28,8,24294040,24359018,188,23,8816,0.64033,0.26098,0.29718,0.23187,0.904202944923192,0.860704278058008,0.976301723981901
PPIP5K1,15,43533462,43590272,27,5,8816,0.64017,0.26103,0.15734,0.43313,0.904202944923192,0.788100441296649,0.977517995257854
FAM102B,1,108560349,108639327,100,13,8816,0.63988,0.26112,0.44464,0.15427,0.904202944923192,0.907760668591737,0.94692834
C20orf194,20,3249302,3407662,506,27,8816,0.63989,0.26112,0.20051,0.34244,0.904202944923192,0.824501893888516,0.977517995257854
NDUFS5,1,39026295,39034636,22,6,8816,0.63975,0.26117,0.40824,0.16721,0.904202944923192,0.89906313659763,0.95748797633873
ZNF273,7,64870177,64932239,211,18,8816,0.63975,0.26117,0.12084,0.56794,0.904202944923192,0.761972554945055,0.977517995257854
PLXNC1,12,94148723,94307675,477,80,8816,0.63965,0.2612,0.25661,0.26701,0.904202944923192,0.845657692579505,0.977517995257854
WFDC3,20,45774208,45791908,55,13,8816,0.63964,0.2612,0.17667,0.38875,0.904202944923192,0.805159126984127,0.977517995257854
NECAB3,20,33657087,33674458,7,4,8816,0.63939,0.26128,0.23301,0.29273,0.904202944923192,0.837038055930569,0.977517995257854
TTC4,1,54715822,54742657,128,11,8816,0.63935,0.2613,0.32448,0.21417,0.904202944923192,0.874106311176041,0.974144293841207
LOC105372192,18,74454602,74456948,6,4,8816,0.63931,0.26131,0.18436,0.36996,0.904202944923192,0.812387405807535,0.977517995257854
APOA1,11,116835751,116837647,7,4,8816,0.63885,0.26146,0.33532,0.20364,0.904202944923192,0.876363430116709,0.966710879007239
EMC1,1,19215664,19251559,84,18,8816,0.6387,0.26151,0.51037,0.13449,0.904202944923192,0.928592051891464,0.936915951271946
GDF5,20,35433347,35441387,10,5,8816,0.63869,0.26151,0.22967,0.29777,0.904202944923192,0.837017254512993,0.977517995257854
OR4C46,11,54603069,54603998,5,2,8816,0.6383,0.26164,0.2323,0.29451,0.904202944923192,0.837038055930569,0.977517995257854
YOD1,1,207043849,207053133,13,6,8816,0.63812,0.2617,0.26269,0.26116,0.904202944923192,0.846284744703022,0.977517995257854
FAR2,12,29149003,29335616,513,51,8816,0.63787,0.26178,0.23338,0.29536,0.904202944923192,0.837038055930569,0.977517995257854
ZFHX3,16,72782885,73058635,577,109,8816,0.63782,0.2618,0.26556,0.2602,0.904202944923192,0.846327643997224,0.977517995257854
DACH1,13,71437966,71869113,443,69,8816,0.63763,0.26186,0.28603,0.2412,0.904202944923192,0.855527424661997,0.977142319349879
SCLY,2,238060924,238099413,109,16,8816,0.63755,0.26188,0.14367,0.47732,0.904202944923192,0.777290432734766,0.977517995257854
ADGRL4,1,78889764,79006810,398,38,8816,0.63751,0.2619,0.14534,0.47291,0.904202944923192,0.779516851905732,0.977517995257854
PADI3,1,17249082,17284233,139,27,8816,0.63747,0.26191,0.27249,0.2528,0.904202944923192,0.848810608577725,0.977517995257854
GJD4,10,35605410,35608935,7,3,8816,0.63747,0.26191,0.22624,0.30281,0.904202944923192,0.83633657962926,0.977517995257854
CHP1,15,41231149,41281887,104,18,8816,0.63717,0.26201,0.30645,0.22448,0.904202944923192,0.865964127423823,0.976101221986318
PATL1,11,59636716,59669040,34,9,8816,0.63695,0.26208,0.64249,0.10736,0.904202944923192,0.962581705287206,0.904794202898551
XCR1,3,46020799,46027487,13,4,8816,0.63666,0.26217,0.1757,0.39067,0.904202944923192,0.803411779935275,0.977517995257854
TOMM5,9,37588413,37592639,6,4,8816,0.63667,0.26217,0.17463,0.39307,0.904202944923192,0.801438655336166,0.977517995257854
ZNF621,3,40524316,40539794,18,8,8816,0.63665,0.26218,0.19364,0.35482,0.904202944923192,0.820355192086496,0.977517995257854
NCBP1,9,97633423,97673748,24,9,8816,0.63653,0.26221,0.38751,0.17718,0.904202944923192,0.89174372244489,0.963354648489709
LRR1,14,49598697,49614672,31,5,8816,0.63636,0.26227,0.15716,0.43759,0.904202944923192,0.788100441296649,0.977517995257854
CNEP1R1,16,50025206,50037088,21,5,8816,0.63626,0.2623,0.3005,0.22864,0.904202944923192,0.861955753894081,0.976301723981901
PLCG1,20,41137519,41175721,36,15,8816,0.63618,0.26233,0.20115,0.34263,0.904202944923192,0.825264419124218,0.977517995257854
RPL18,19,48615327,48619418,5,3,8816,0.63598,0.2624,0.21819,0.31515,0.904202944923192,0.835738779166667,0.977517995257854
SPSB4,3,141050795,141148611,156,28,8816,0.63593,0.26241,0.59844,0.11501,0.904202944923192,0.950708981497493,0.913091481326059
MRPL44,2,223950890,223967714,27,9,8816,0.63583,0.26244,0.56107,0.12275,0.904202944923192,0.942252151783271,0.919894332247557
GNRHR,4,67737375,67756086,56,13,8816,0.63581,0.26245,0.17896,0.38607,0.904202944923192,0.807386614250614,0.977517995257854
KHNYN,14,24423171,24441342,61,15,8816,0.63551,0.26255,0.50126,0.13772,0.904202944923192,0.92619191669182,0.936915951271946
SF3A2,19,2236817,2248679,27,12,8816,0.63546,0.26257,0.17431,0.39496,0.904202944923192,0.800812725,0.977517995257854
SCOC,4,140257286,140382556,248,42,8816,0.6354,0.26258,0.3723,0.18666,0.904202944923192,0.886865792817321,0.963354648489709
TMEM125,1,43269951,43274002,5,3,8816,0.63514,0.26267,0.22322,0.30871,0.904202944923192,0.83633657962926,0.977517995257854
GARNL3,9,127224471,127393549,205,31,8816,0.63507,0.26269,0.27013,0.25656,0.904202944923192,0.847503436860068,0.977517995257854
KDELR2,7,6461081,6484218,62,14,8816,0.63494,0.26273,0.14323,0.48292,0.904202944923192,0.777290432734766,0.977517995257854
FKBP14,7,30010583,30026801,26,6,8816,0.63483,0.26277,0.16638,0.41456,0.904202944923192,0.794701256816411,0.977517995257854
CYP1A2,15,74748843,74756600,8,4,8816,0.63475,0.2628,0.22314,0.30902,0.904202944923192,0.83633657962926,0.977517995257854
LIMS1,2,108534355,108687246,354,25,8816,0.6347,0.26281,0.32627,0.21254,0.904202944923192,0.87433274916582,0.972116635141862
PRDM11,11,45094013,45235124,256,36,8816,0.63468,0.26282,0.42328,0.16352,0.904202944923192,0.902443306264501,0.956068290056998
TGM3,20,2295967,2341079,110,23,8816,0.63454,0.26286,0.65147,0.1062,0.904202944923192,0.964690589368877,0.903315233688107
KCNAB1,3,156120548,156539138,815,96,8816,0.63436,0.26292,0.19458,0.35895,0.904239940063682,0.82043337310693,0.977517995257854
COPS4,4,83035086,83075818,30,8,8816,0.63398,0.26305,0.36211,0.19086,0.904517621722846,0.883172282608696,0.963354648489709
SPON2,4,1166932,1208962,71,22,8816,0.63302,0.26336,0.23308,0.29757,0.905070009337068,0.837038055930569,0.977517995257854
CLSTN2,3,139935185,140568077,1442,145,8816,0.63264,0.26348,0.17994,0.39146,0.905070009337068,0.807981716235982,0.977517995257854
ZNF772,19,57469586,57477570,27,5,8816,0.63245,0.26355,0.48783,0.14215,0.905070009337068,0.923472312904219,0.936915951271946
GTF2H1,11,18322269,18367043,72,13,8816,0.63236,0.26358,0.34663,0.20098,0.905070009337068,0.879541826710817,0.964928617716227
SVIP,11,22822052,22829836,6,4,8816,0.63221,0.26363,0.23899,0.29025,0.905070009337068,0.837788159602902,0.977517995257854
S1PR4,19,3178738,3180332,1,1,8816,0.63219,0.26363,0.2636,0.2636,0.905070009337068,0.846284744703022,0.977517995257854
FNBP4,11,47716517,47767460,68,14,8816,0.63204,0.26368,0.23447,0.29807,0.905070009337068,0.837038055930569,0.977517995257854
IAPP,12,21372868,21379980,18,6,8816,0.63195,0.26371,0.21479,0.3237,0.905070009337068,0.835571975465313,0.977517995257854
LPCAT2,16,55509001,55586670,180,24,8816,0.63169,0.26379,0.59197,0.11814,0.905070009337068,0.950708981497493,0.913091481326059
EVA1C,21,32411692,32515400,242,37,8816,0.63168,0.2638,0.53692,0.12961,0.905070009337068,0.937071099705351,0.933259984567901
POGLUT1,3,119468938,119494708,57,14,8816,0.63154,0.26384,0.49789,0.13957,0.905070009337068,0.924674439162537,0.936915951271946
ICK,6,53001299,53061833,70,16,8816,0.63138,0.26389,0.15224,0.45718,0.905070009337068,0.786387961538461,0.977517995257854
PGC,6,41736711,41747401,12,8,8816,0.63127,0.26393,0.27212,0.25565,0.905070009337068,0.848810608577725,0.977517995257854
EIF3A,10,119035029,119080822,50,10,8816,0.63127,0.26393,0.14126,0.49256,0.905070009337068,0.777290432734766,0.977517995257854
MKL1,22,40410281,40636719,316,32,8816,0.63122,0.26395,0.10929,0.64325,0.905070009337068,0.753758402957486,0.977517995257854
NR1D1,17,40092784,40100725,12,5,8816,0.63088,0.26406,0.30103,0.23122,0.905278140403286,0.861955753894081,0.976301723981901
MYH8,17,10390325,10421950,46,8,8816,0.63069,0.26412,0.54811,0.12711,0.905314810528281,0.940719111731844,0.929279411062475
EVX1,7,27242545,27247819,5,3,8816,0.63025,0.26426,0.42974,0.16221,0.905625628966032,0.904748101208115,0.9544126912
EGR2,10,62811996,62919895,293,35,8816,0.63009,0.26432,0.21009,0.33315,0.905662220563538,0.832542577586207,0.977517995257854
FKBP10,17,41812262,41823217,17,8,8816,0.62933,0.26457,0.17098,0.4086,0.90622595229221,0.799424478371501,0.977517995257854
MTFR1L,1,25819906,25832942,23,4,8816,0.62922,0.2646,0.36211,0.19292,0.90622595229221,0.883172282608696,0.963354648489709
TMEM177,2,119679167,119682118,5,3,8816,0.6291,0.26464,0.15341,0.45556,0.90622595229221,0.786387961538461,0.977517995257854
SIPA1L1,14,71321396,71741229,401,42,8816,0.62881,0.26474,0.1478,0.47643,0.90622595229221,0.781204260218768,0.977517995257854
IL18RAP,2,102418558,102452568,127,17,8816,0.62856,0.26482,0.26842,0.26119,0.90622595229221,0.847488993334473,0.977517995257854
SERTM1,13,36673912,36697839,49,15,8816,0.62852,0.26483,0.19276,0.36317,0.90622595229221,0.818904452149792,0.977517995257854
EID2B,19,39531533,39532867,1,1,8816,0.62851,0.26483,0.2648,0.2648,0.90622595229221,0.846284744703022,0.977517995257854
PPM1L,3,160755532,161078902,620,53,8816,0.62837,0.26488,0.13221,0.5304,0.906228164710266,0.775108563218391,0.977517995257854
AGAP3,7,151085831,151144436,114,26,8816,0.62822,0.26493,0.11328,0.61827,0.906230376304024,0.756884033309196,0.977517995257854
PIGW,17,36535002,36539368,4,3,8816,0.62739,0.2652,0.37968,0.18489,0.906751928518243,0.891157801635992,0.963354648489709
LYPD3,19,43460794,43465679,11,6,8816,0.62739,0.2652,0.1485,0.47243,0.906751928518243,0.782513394390384,0.977517995257854
HLX,1,220879401,220885059,10,5,8816,0.62728,0.26524,0.18072,0.38831,0.906751928518243,0.808088795913403,0.977517995257854
LOC105371253,16,51126627,51135774,9,5,8816,0.62716,0.26528,0.21965,0.31956,0.906751928518243,0.835992258599254,0.977517995257854
LPXN,11,58526871,58578892,63,14,8816,0.62673,0.26542,0.57626,0.12218,0.907037731498698,0.945820252055774,0.919529242113888
BMP1,8,22165140,22212326,128,37,8816,0.62643,0.26552,0.41119,0.17218,0.907037731498698,0.899434188787049,0.961492102901585
LIPM,10,88802730,88822022,45,17,8816,0.62639,0.26553,0.25138,0.28021,0.907037731498698,0.843614220601641,0.977517995257854
YKT6,7,44200968,44214294,24,7,8816,0.62618,0.2656,0.25685,0.2739,0.907037731498698,0.845657692579505,0.977517995257854
MFSD2A,1,39955112,39969968,13,8,8816,0.62605,0.26564,0.34113,0.20629,0.907037731498698,0.877778735986547,0.971006659830813
HSPA13,21,14371115,14383188,45,11,8816,0.62599,0.26566,0.22453,0.31351,0.907037731498698,0.83633657962926,0.977517995257854
OCM2,7,97984700,97990104,21,7,8816,0.62532,0.26588,0.42003,0.16806,0.907523597175771,0.901235845489555,0.958272209482491
ADAMTS14,10,70672539,70762441,393,66,8816,0.62514,0.26594,0.15361,0.46082,0.907523597175771,0.786387961538461,0.977517995257854
TAS2R30,12,11133285,11134244,2,2,8816,0.62501,0.26598,0.26697,0.26469,0.907523597175771,0.846933387402934,0.977517995257854
LOC101928193,9,133189786,133192966,3,2,8816,0.62495,0.266,0.35239,0.20052,0.907523597175771,0.881439970521238,0.964928617716227
ARGLU1,13,106543314,106568166,22,9,8816,0.62465,0.2661,0.19405,0.36479,0.907696117406651,0.820355192086496,0.977517995257854
FBXO15,18,74073343,74147865,186,19,8816,0.62447,0.26616,0.1231,0.57733,0.907732154531947,0.766587055235513,0.977517995257854
USP31,16,23061406,23149270,176,22,8816,0.62425,0.26623,0.35458,0.20099,0.907802276694522,0.881439970521238,0.964928617716227
TIMP2,17,78852977,78925390,238,42,8816,0.62389,0.26635,0.18573,0.38142,0.907874271394097,0.814238568019093,0.977517995257854
GADD45GIP1,19,12954156,12957254,1,1,8816,0.6239,0.26635,0.2663,0.2663,0.907874271394097,0.846810368193604,0.977517995257854
SLC25A37,8,23528850,23572550,219,34,8816,0.62301,0.26664,0.36575,0.19492,0.908292403560831,0.884232096689438,0.963354648489709
OR4A15,11,55367884,55368918,3,3,8816,0.62299,0.26665,0.2443,0.29051,0.908292403560831,0.839710102938424,0.977517995257854
CWC27,5,64768918,65018763,429,34,8816,0.62295,0.26666,0.26532,0.26908,0.908292403560831,0.846284744703022,0.977517995257854
SUMF1,3,4065934,4467282,1088,81,8816,0.6228,0.26671,0.21489,0.33145,0.908292403560831,0.835571975465313,0.977517995257854
INO80E,16,29995690,30005790,20,4,8816,0.62277,0.26672,0.23332,0.30439,0.908292403560831,0.837038055930569,0.977517995257854
ARHGAP25,2,68710505,68826833,389,60,8816,0.62262,0.26677,0.24246,0.29318,0.908294222139811,0.838585518930119,0.977517995257854
LGALS1,22,37675606,37679802,6,3,8816,0.62243,0.26683,0.22509,0.31529,0.908330081572117,0.83633657962926,0.977517995257854
TIMM50,19,39480412,39493018,20,7,8816,0.6218,0.26704,0.29989,0.23704,0.908876455977757,0.861955753894081,0.976481743589744
TOMM6,6,41787443,41789896,1,1,8816,0.62117,0.26724,0.2672,0.2672,0.909166951535331,0.846933387402934,0.977517995257854
ZNF592,15,84748561,84806432,111,21,8816,0.62093,0.26732,0.3589,0.19902,0.909166951535331,0.881773892455859,0.964928617716227
WDR41,5,77430933,77620611,609,58,8816,0.62077,0.26737,0.13197,0.5411,0.909166951535331,0.774443317353787,0.977517995257854
AHCYL2,7,129225014,129430211,317,34,8816,0.62063,0.26742,0.37132,0.19363,0.909166951535331,0.88662910793238,0.963354648489709
FGF14,13,101719784,102401774,1465,119,8816,0.62039,0.2675,0.48909,0.14702,0.909166951535331,0.923472312904219,0.943728827010094
AHSA1,14,77457875,77469472,46,8,8816,0.62023,0.26755,0.23574,0.30283,0.909166951535331,0.837038055930569,0.977517995257854
SCG2,2,223596940,223602499,7,5,8816,0.6201,0.2676,0.1682,0.42416,0.909166951535331,0.796602083548221,0.977517995257854
SAMD8,10,75099592,75182123,133,17,8816,0.62009,0.2676,0.34063,0.21021,0.909166951535331,0.877598998175951,0.972116635141862
NUP188,9,128947693,129007096,48,11,8816,0.61994,0.26765,0.13493,0.53096,0.909166951535331,0.776146510172144,0.977517995257854
OR1G1,17,3126505,3128253,1,1,8816,0.61994,0.26765,0.2676,0.2676,0.909166951535331,0.847184689655172,0.977517995257854
TEK,9,27109141,27230178,563,76,8816,0.61989,0.26767,0.25265,0.28268,0.909166951535331,0.844705377906977,0.977517995257854
C6orf222,6,36315757,36336977,39,18,8816,0.6197,0.26773,0.33591,0.21262,0.909202563343814,0.876374108791365,0.972116635141862
MMACHC,1,45500184,45511067,14,4,8816,0.61945,0.26781,0.31564,0.22641,0.909275378927911,0.869793434267726,0.976301723981901
AMD1,6,110814621,110895713,196,27,8816,0.61927,0.26787,0.35121,0.20419,0.909275378927911,0.881439970521238,0.967820542075374
ACOT11,1,54548134,54634744,277,50,8816,0.61919,0.2679,0.21749,0.32898,0.909275378927911,0.835738779166667,0.977517995257854
SYMPK,19,45815442,45863290,149,12,8816,0.6188,0.26802,0.16446,0.43555,0.909298156342183,0.793018518907563,0.977517995257854
OR52A5,11,5131692,5132642,1,1,8816,0.61872,0.26805,0.268,0.268,0.909298156342183,0.847488993334473,0.977517995257854
SULT2B1,19,48552172,48599427,216,41,8816,0.6186,0.26809,0.18554,0.38682,0.909298156342183,0.814238568019093,0.977517995257854
ARL1,12,101393120,101407820,33,12,8816,0.61828,0.26819,0.16442,0.43572,0.909298156342183,0.793018518907563,0.977517995257854
KRTAP4-7,17,41084207,41085144,3,1,8816,0.61786,0.26833,0.22474,0.3202,0.909298156342183,0.83633657962926,0.977517995257854
CTSK,1,150796208,150808441,9,5,8816,0.61766,0.2684,0.31593,0.2271,0.909298156342183,0.869793434267726,0.976301723981901
SHD,19,4278601,4290723,36,12,8816,0.6176,0.26842,0.12624,0.56953,0.909298156342183,0.769194228855721,0.977517995257854
OR6C68,12,55492378,55493316,2,2,8816,0.61745,0.26847,0.28328,0.2542,0.909298156342183,0.853897623178916,0.977517995257854
ETS2,21,38805307,38824955,34,12,8816,0.61735,0.2685,0.35722,0.20099,0.909298156342183,0.881439970521238,0.964928617716227
CHID1,11,867859,915058,84,20,8816,0.61729,0.26852,0.16619,0.43313,0.909298156342183,0.794701256816411,0.977517995257854
MVB12A,19,17405686,17425339,62,15,8816,0.61725,0.26853,0.15166,0.47368,0.909298156342183,0.786387961538461,0.977517995257854
ENO1,1,8861000,8879092,21,6,8816,0.61717,0.26856,0.22228,0.32318,0.909298156342183,0.83633657962926,0.977517995257854
SCAMP3,1,155255979,155262434,8,2,8816,0.61719,0.26856,0.25867,0.27868,0.909298156342183,0.845657692579505,0.977517995257854
SCD,10,100347015,100364831,31,12,8816,0.61706,0.2686,0.21728,0.33073,0.909298156342183,0.835649738329496,0.977517995257854
CLINT1,5,157785743,157859175,162,15,8816,0.6169,0.26865,0.25938,0.27876,0.909299778801843,0.845657692579505,0.977517995257854
MED11,17,4731408,4733610,4,3,8816,0.61648,0.26879,0.18342,0.39296,0.909380331308669,0.811500476763785,0.977517995257854
NAALADL1,11,65044818,65059021,12,5,8816,0.61634,0.26883,0.17302,0.41606,0.909380331308669,0.800812725,0.977517995257854
HSPA1A,6,31815514,31817942,1,1,8816,0.6163,0.26885,0.2688,0.2688,0.909380331308669,0.847488993334473,0.977517995257854
GPR65,14,88005124,88014811,25,8,8816,0.61617,0.26889,0.16959,0.42499,0.909380331308669,0.798102306509482,0.977517995257854
KIRREL3,11,126423493,127003460,1652,161,8816,0.61605,0.26893,0.33178,0.22037,0.909380331308669,0.875429960057061,0.976101221986318
ECHS1,10,133362483,133373404,16,8,8816,0.61583,0.269,0.15438,0.46709,0.909380331308669,0.786387961538461,0.977517995257854
GNG3,11,62706422,62709206,2,2,8816,0.61563,0.26907,0.22161,0.32629,0.909380331308669,0.83633657962926,0.977517995257854
SLC14A2,18,45212957,45683107,1238,118,8816,0.61563,0.26907,0.14658,0.49381,0.909380331308669,0.77991997105644,0.977517995257854
CASKIN1,16,2177183,2196464,14,6,8816,0.6152,0.26921,0.15232,0.47367,0.909452700515085,0.786387961538461,0.977517995257854
HORMAD1,1,150698059,150720909,50,6,8816,0.61518,0.26922,0.62723,0.11538,0.909452700515085,0.957930405056974,0.913091481326059
TMTC4,13,100603836,100675089,173,21,8816,0.61512,0.26924,0.19012,0.37983,0.909452700515085,0.816542165575304,0.977517995257854
MIF4GD,17,75266228,75271292,3,3,8816,0.6148,0.26934,0.22034,0.32852,0.909623152473791,0.83633657962926,0.977517995257854
EIF4EBP2,10,70404105,70428618,35,11,8816,0.61427,0.26952,0.25723,0.28107,0.909933111560375,0.845657692579505,0.977517995257854
HLA-B,6,31353868,31357212,3,3,8816,0.61407,0.26958,0.27452,0.26432,0.909933111560375,0.84967440188172,0.977517995257854
ACSBG2,19,6135633,6193103,198,20,8816,0.61405,0.26959,0.13983,0.51729,0.909933111560375,0.777290432734766,0.977517995257854
BZW2,7,16646134,16706523,157,38,8816,0.61395,0.26963,0.22899,0.31606,0.909933111560375,0.836884866693195,0.977517995257854
KSR1,17,27456464,27626441,275,40,8816,0.61343,0.2698,0.2056,0.35266,0.910339507533995,0.828356979234973,0.977517995257854
REST,4,56907876,56935845,62,16,8816,0.61307,0.26991,0.23194,0.31316,0.910543343744259,0.837038055930569,0.977517995257854
C5AR1,19,47307745,47322070,24,11,8816,0.6122,0.2702,0.19651,0.36977,0.911064496656425,0.821130257110353,0.977517995257854
TDP2,6,24649977,24666989,58,15,8816,0.61194,0.27029,0.47906,0.15181,0.911064496656425,0.921003007014972,0.945358029689609
C1orf226,1,162378906,162386818,20,9,8816,0.61177,0.27034,0.2091,0.34786,0.911064496656425,0.832542577586207,0.977517995257854
LOC105370828,15,53837628,53916058,264,42,8816,0.61175,0.27035,0.35095,0.20751,0.911064496656425,0.881439970521238,0.972116635141862
FAM19A1,3,67991592,68545621,1466,118,8816,0.61151,0.27043,0.14502,0.50757,0.911064496656425,0.779459117217188,0.977517995257854
E2F2,1,23505974,23531250,37,7,8816,0.61135,0.27048,0.25149,0.28958,0.911064496656425,0.843614220601641,0.977517995257854
ARHGEF28,5,73626158,73941993,779,99,8816,0.61132,0.27049,0.10433,0.70319,0.911064496656425,0.753663122590594,0.977517995257854
TTC1,5,160009100,160065545,136,20,8816,0.61119,0.27054,0.17942,0.40575,0.911064496656425,0.807981716235982,0.977517995257854
FAM69A,1,92832729,92961522,155,16,8816,0.61113,0.27056,0.1649,0.44453,0.911064496656425,0.793079064296916,0.977517995257854
NAB1,2,190648895,190692766,79,14,8816,0.61102,0.27059,0.1794,0.406,0.911064496656425,0.807981716235982,0.977517995257854
TDRD7,9,97411989,97496125,124,16,8816,0.61076,0.27068,0.15955,0.45737,0.911064496656425,0.789437732401934,0.977517995257854
COQ5,12,120503279,120529161,78,14,8816,0.61069,0.2707,0.67171,0.10852,0.911064496656425,0.969110356078431,0.904794202898551
KIF1B,1,10210706,10381603,318,25,8816,0.61056,0.27075,0.91183,0.080248,0.911064496656425,0.996961176120823,0.865143862917399
SEC14L4,22,30488890,30505711,53,14,8816,0.61044,0.27078,0.52984,0.13764,0.911064496656425,0.934643613485736,0.936915951271946
KRT85,12,52360006,52367525,18,8,8816,0.61017,0.27087,0.3401,0.215,0.911064496656425,0.876971801713243,0.974706362740266
FNTA,8,43056299,43085788,22,9,8816,0.61005,0.27091,0.26323,0.2773,0.911064496656425,0.846284744703022,0.977517995257854
CHCHD6,3,126704220,126960420,373,35,8816,0.60994,0.27095,0.68913,0.10594,0.911064496656425,0.972210174104767,0.903315233688107
DLL3,19,39498917,39508481,20,5,8816,0.60976,0.27101,0.32185,0.22692,0.911064496656425,0.873614742268041,0.976301723981901
MORC1,3,108958239,109118146,418,27,8816,0.60973,0.27102,0.34439,0.21248,0.911064496656425,0.87895867240661,0.972116635141862
IDH1,2,208236227,208255143,28,9,8816,0.60939,0.27113,0.22059,0.33153,0.911064496656425,0.83633657962926,0.977517995257854
BBS5,2,169479496,169506655,66,14,8816,0.60936,0.27114,0.40518,0.18045,0.911064496656425,0.898594659761532,0.963354648489709
C10orf55,10,73909969,73922777,19,7,8816,0.60889,0.2713,0.62647,0.11681,0.911064496656425,0.957639282503746,0.913091481326059
RBM26,13,79311827,79406258,219,16,8816,0.60858,0.2714,0.11045,0.66732,0.911064496656425,0.753758402957486,0.977517995257854
TBC1D20,20,435477,462553,48,12,8816,0.6084,0.27146,0.29531,0.24809,0.911064496656425,0.860616932826362,0.977517995257854
PDE2A,11,72576140,72674453,221,34,8816,0.60825,0.27151,0.14588,0.50245,0.911064496656425,0.779516851905732,0.977517995257854
GPR132,14,105049389,105065550,20,5,8816,0.60818,0.27153,0.27097,0.27048,0.911064496656425,0.848057122890745,0.977517995257854
EEF1A1,6,73515750,73521032,13,5,8816,0.60794,0.27161,0.24486,0.29985,0.911064496656425,0.839902853957637,0.977517995257854
CD109,6,73672182,73828317,374,46,8816,0.60795,0.27161,0.30467,0.2409,0.911064496656425,0.865382193767356,0.977142319349879
LEPR,1,65420652,65637493,505,43,8816,0.60793,0.27162,0.45443,0.16173,0.911064496656425,0.911348233496999,0.954399717586649
TMEM151A,11,66291902,66296664,9,8,8816,0.60778,0.27167,0.41823,0.17547,0.911064496656425,0.900931400750821,0.961868609785203
ESCO2,8,27771477,27812396,136,14,8816,0.60757,0.27174,0.14053,0.5235,0.911064496656425,0.777290432734766,0.977517995257854
CNOT3,19,54137689,54155708,38,12,8816,0.60756,0.27174,0.3291,0.22301,0.911064496656425,0.874431516553419,0.976101221986318
PHOSPHO2-KLHL23,2,169694454,169751886,196,31,8816,0.60716,0.27187,0.21972,0.33446,0.911064496656425,0.835992258599254,0.977517995257854
RHOG,11,3826978,3840983,35,10,8816,0.60692,0.27195,0.40554,0.18131,0.911064496656425,0.898594659761532,0.963354648489709
SULT1E1,4,69841212,69860765,45,13,8816,0.6067,0.27203,0.25932,0.28361,0.911064496656425,0.845657692579505,0.977517995257854
NCOA6,20,34714774,34825630,130,18,8816,0.60652,0.27208,0.29995,0.24634,0.911064496656425,0.861955753894081,0.977517995257854
KRT82,12,52393951,52406392,38,11,8816,0.60649,0.2721,0.2187,0.33673,0.911064496656425,0.835824482830385,0.977517995257854
XPNPEP3,22,40857081,40932819,36,12,8816,0.60646,0.2721,0.1783,0.41287,0.911064496656425,0.806986591077151,0.977517995257854
ANKHD1,5,140401814,140539856,69,16,8816,0.60589,0.27229,0.58648,0.12565,0.911064496656425,0.948835441811294,0.928288805790109
CRHR2,7,30651843,30700103,87,26,8816,0.60583,0.27231,0.49935,0.14756,0.911064496656425,0.924766989409985,0.943728827010094
SOD1,21,31659622,31668931,16,7,8816,0.60583,0.27231,0.24876,0.29663,0.911064496656425,0.841769297954671,0.977517995257854
PRL,6,22287244,22302883,23,11,8816,0.60556,0.2724,0.33802,0.21836,0.911064496656425,0.876862867977528,0.976101221986318
TDGF1,3,46574555,46582463,33,7,8816,0.60549,0.27243,0.14675,0.50334,0.911064496656425,0.77991997105644,0.977517995257854
CD2,1,116754435,116769229,27,10,8816,0.60534,0.27248,0.19633,0.37583,0.911064496656425,0.821130257110353,0.977517995257854
SLC18A2,10,117241073,117279430,107,28,8816,0.60502,0.27258,0.13629,0.54176,0.911064496656425,0.776327489990761,0.977517995257854
PLXDC2,10,19816227,20289856,1604,120,8816,0.60501,0.27259,0.22283,0.333,0.911064496656425,0.83633657962926,0.977517995257854
ZNF619,3,40477113,40490237,17,7,8816,0.60487,0.27263,0.50902,0.14521,0.911064496656425,0.928592051891464,0.941838933239138
FAM109A,12,111360651,111369121,10,5,8816,0.60485,0.27264,0.27622,0.2678,0.911064496656425,0.850280552763819,0.977517995257854
CUL7,6,43037617,43053950,21,8,8816,0.60471,0.27269,0.5486,0.13464,0.911064496656425,0.940719111731844,0.936915951271946
DNAH12,3,57293699,57544344,609,41,8816,0.60451,0.27275,0.126,0.58836,0.911064496656425,0.769194228855721,0.977517995257854
FILIP1,6,75294948,75493829,240,34,8816,0.60447,0.27277,0.31352,0.23617,0.911064496656425,0.86830380693816,0.976481743589744
