GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
C2CD3,11,74012714,74171210,238,28,9675,2.2966,0.01082,0.022459,0.0227,0.535429595687332,0.621196327868852,0.586145288326301
NPW,16,2019520,2020755,5,3,9675,2.295,0.010865,0.024799,0.006969,0.536211115591398,0.626925851851852,0.473487352380952
POLR3H,22,41525799,41544606,34,9,9675,2.2935,0.01091,0.0054856,0.093596,0.536988445040214,0.513191183817427,0.840331995444191
KIF13A,6,17759183,17987629,479,47,9675,2.2908,0.010989,0.035257,0.0089028,0.537992136,0.664900573913043,0.479228805882353
LOC105379247,8,11264160,11284725,42,15,9675,2.2907,0.010989,0.010115,0.02256,0.537992136,0.554251879310345,0.585257951977401
HRASLS,3,193241128,193300939,102,15,9675,2.2885,0.011054,0.0073501,0.045765,0.539569549071618,0.519001868846154,0.722814649484536
AKT1S1,19,49869033,49878356,12,4,9675,2.2876,0.01108,0.01278,0.013932,0.539569549071618,0.5766395,0.511121621153846
GLTPD2,17,4788422,4790592,4,3,9675,2.2857,0.011137,0.016856,0.01022,0.540910537037037,0.58646069133574,0.488110971428571
CISD1,10,58269102,58289259,54,9,9675,2.2828,0.011222,0.1054,0.0033925,0.543600786279683,0.736596345641416,0.473487352380952
TM6SF1,15,83107475,83138015,30,10,9675,2.2808,0.01128,0.021421,0.012603,0.543885375,0.612499639191291,0.511121621153846
VOPP1,7,55434406,55573355,208,28,9675,2.2787,0.011342,0.010346,0.031484,0.543885375,0.554251879310345,0.642218603773585
SWAP70,11,9664077,9752991,274,21,9675,2.2781,0.011359,0.13629,0.0029613,0.543885375,0.767253440631643,0.473487352380952
CROT,7,87345635,87399796,92,20,9675,2.278,0.011363,0.0056323,0.063812,0.543885375,0.513191183817427,0.771755275362319
ABL1,9,130713881,130887675,370,45,9675,2.2776,0.011376,0.0034868,0.11548,0.543885375,0.508698146368715,0.86353371613425
MBOAT7,19,54173412,54189882,29,16,9675,2.2741,0.011481,0.0097059,0.027728,0.547191156962025,0.550832138153846,0.621354116504854
SLC16A6,17,68267026,68291264,52,13,9675,2.2707,0.011581,0.043887,0.004769,0.547191156962025,0.664900573913043,0.473487352380952
CCDC85A,2,56184123,56386174,478,76,9675,2.268,0.011666,0.029995,0.014371,0.547191156962025,0.652729152249135,0.511121621153846
C1QTNF6,22,37180166,37198301,55,13,9675,2.2679,0.011668,0.041761,0.0067449,0.547191156962025,0.664900573913043,0.473487352380952
C1QTNF9B,13,23891099,23898503,19,5,9675,2.266,0.011725,0.0063332,0.038126,0.547191156962025,0.513191183817427,0.688246087426326
OXR1,8,106270178,106752694,1091,81,9675,2.266,0.011726,0.039023,0.012583,0.547191156962025,0.664900573913043,0.511121621153846
DHX29,5,55256245,55307693,76,14,9675,2.2656,0.011737,0.01199,0.031854,0.547191156962025,0.561541862244898,0.644485820484582
UBE2E1,3,23805893,23891640,138,26,9675,2.2653,0.011746,0.0089372,0.035178,0.547191156962025,0.54371565755627,0.668024585315409
ATAT1,6,30626836,30646823,52,17,9675,2.2653,0.011746,0.078589,0.0050509,0.547191156962025,0.704499731933594,0.473487352380952
NUDT3,6,34287194,34392680,179,15,9675,2.2651,0.011754,0.047339,0.0090254,0.547191156962025,0.668641096484667,0.479228805882353
CDH11,16,64945226,65126112,385,44,9675,2.2645,0.011773,0.026808,0.015593,0.547191156962025,0.635876062015504,0.520304702898551
SLC25A23,19,6436081,6460221,74,20,9675,2.2635,0.011804,0.064421,0.0050768,0.547246555555556,0.684833885255307,0.473487352380952
SLC17A6,11,22338121,22379503,89,28,9675,2.2608,0.011886,0.015178,0.025608,0.549566861650485,0.578930519507187,0.602838098591549
CEP120,5,123344885,123423592,182,16,9675,2.2589,0.011943,0.0078117,0.048548,0.549566861650485,0.52541037032967,0.731930132352941
SPOPL,2,138501780,138573235,90,18,9675,2.2589,0.011944,0.0069381,0.058745,0.549566861650485,0.515694647368421,0.766634663661581
SF3A1,22,30331988,30356947,64,14,9675,2.2576,0.011985,0.043976,0.0093519,0.549566861650485,0.664900573913043,0.479228805882353
ERLIN2,8,37736579,37757801,2,2,9675,2.2563,0.012025,0.0072997,0.021889,0.549566861650485,0.519001868846154,0.581563170767004
GIP,17,48958556,48968593,26,5,9675,2.2547,0.012076,0.013445,0.018723,0.549566861650485,0.5766395,0.552243434991974
TRIM33,1,114392777,114511160,240,23,9675,2.253,0.012131,0.10689,0.0059834,0.549566861650485,0.736909861111111,0.473487352380952
PFDN1,5,140245050,140303104,73,10,9675,2.2516,0.012172,0.0066313,0.048798,0.549566861650485,0.513191183817427,0.731930132352941
MLN,6,33794672,33804016,29,10,9675,2.2506,0.012204,0.012178,0.023021,0.549566861650485,0.565429453400504,0.587513463245492
HMG20A,15,77420651,77485603,89,13,9675,2.2506,0.012204,0.025273,0.019915,0.549566861650485,0.628708681571816,0.567620431007752
TMEM211,22,24934773,24939347,8,4,9675,2.2484,0.012274,0.0059902,0.048628,0.549566861650485,0.513191183817427,0.731930132352941
GSAP,7,77310751,77416408,263,32,9675,2.2484,0.012276,0.008068,0.043018,0.549566861650485,0.527318485865724,0.711948788288288
NKIRAS1,3,23892081,23917046,39,9,9675,2.2478,0.012294,0.024978,0.013668,0.549566861650485,0.627445823529412,0.511121621153846
GAB2,11,78215290,78417822,285,19,9675,2.2474,0.012309,0.017409,0.038993,0.549566861650485,0.58646069133574,0.694475428294574
KCNE3,11,74454841,74467557,30,12,9675,2.2473,0.012311,0.010864,0.021415,0.549566861650485,0.557697924528302,0.579280447058824
LOC105374103,3,130143281,130145044,1,1,9675,2.2466,0.012333,0.01254,0.01254,0.549566861650485,0.572691194029851,0.511121621153846
KDM1B,6,18155388,18223854,195,34,9675,2.2447,0.012395,0.021978,0.023673,0.550992263922518,0.618645207001522,0.58768620782726
CYB561D1,1,109494036,109500441,8,5,9675,2.2431,0.012444,0.013339,0.018407,0.551433578313253,0.5766395,0.552243434991974
UGT1A1,2,233760273,233773299,22,11,9675,2.2425,0.012465,0.012814,0.022656,0.551433578313253,0.5766395,0.586143397183099
TMEM184B,22,38216377,38273034,105,23,9675,2.2407,0.012523,0.025937,0.013543,0.551914685851319,0.631847573298429,0.511121621153846
DST,6,56457987,56954628,751,62,9675,2.2403,0.012536,0.0033882,0.13852,0.551914685851319,0.508698146368715,0.884390537634409
SRRM5,19,43612101,43614498,5,3,9675,2.2369,0.012645,0.014716,0.014416,0.55235341025641,0.576947864300626,0.511121621153846
TMCC3,12,94567124,94650562,252,49,9675,2.2363,0.012668,0.10887,0.0047095,0.55235341025641,0.7371356587473,0.473487352380952
TBC1D10A,22,30291990,30326966,49,15,9675,2.2343,0.012733,0.036713,0.0073215,0.55235341025641,0.664900573913043,0.473605614041096
RNF144B,6,18277515,18468874,703,66,9675,2.2342,0.012734,0.0032588,0.17225,0.55235341025641,0.508698146368715,0.902397738163149
DESI1,22,41598028,41621061,23,7,9675,2.2333,0.012763,0.015501,0.021611,0.55235341025641,0.581465664015905,0.581216458394161
LOC730159,1,173603008,173637134,20,9,9675,2.2321,0.012805,0.010705,0.028511,0.55235341025641,0.557697924528302,0.628356539473684
C16orf47,16,73126638,73144447,28,13,9675,2.2312,0.012835,0.022653,0.012151,0.55235341025641,0.621196327868852,0.510199888392857
POFUT1,20,32207822,32238664,28,6,9675,2.2312,0.012835,0.031974,0.0076127,0.55235341025641,0.655145832589286,0.474489910847458
FABP5,8,81280483,81284777,3,2,9675,2.2311,0.012837,0.013806,0.01495,0.55235341025641,0.5766395,0.518200926553672
PCDHB7,5,141172621,141176376,7,4,9675,2.2307,0.012849,0.024819,0.011027,0.55235341025641,0.626925851851852,0.501100725247525
METTL20,12,31647160,31669086,54,20,9675,2.2298,0.01288,0.013463,0.023461,0.55235341025641,0.5766395,0.58768620782726
LOC105374380,4,6007972,6019180,27,11,9675,2.229,0.012907,0.013211,0.022407,0.55235341025641,0.5766395,0.584332546875
PAM,5,102755276,103031105,433,41,9675,2.2269,0.012977,0.014573,0.044605,0.554057541860465,0.576947864300626,0.721201131260795
RINL,19,38867830,38878279,16,8,9675,2.2245,0.013056,0.0048739,0.057314,0.556015428571428,0.508698146368715,0.764611685548293
ZNHIT2,11,65116403,65117738,1,1,9675,2.2229,0.013112,0.0133,0.0133,0.556015428571428,0.5766395,0.511121621153846
SDHC,1,161314376,161364751,196,14,9675,2.2228,0.013116,0.036923,0.014032,0.556015428571428,0.664900573913043,0.511121621153846
QRICH1,3,49029707,49094071,39,13,9675,2.2219,0.013144,0.093155,0.0051428,0.556015428571428,0.722415030379747,0.473487352380952
FBXW8,12,116910951,117032498,186,21,9675,2.2183,0.013267,0.031395,0.015349,0.55736041025641,0.654041973952435,0.520304702898551
CNTF,11,58622673,58625733,3,3,9675,2.2182,0.013269,0.019263,0.010883,0.55736041025641,0.593115633165829,0.498244126550869
VAPA,18,9913958,9960021,110,24,9675,2.2151,0.013377,0.02625,0.018302,0.55736041025641,0.631847573298429,0.552243434991974
STAG3,7,100177563,100214387,59,9,9675,2.2146,0.013395,0.090995,0.0044474,0.55736041025641,0.721660837698583,0.473487352380952
ST13,22,40824535,40857008,28,9,9675,2.213,0.013449,0.079286,0.0067347,0.55736041025641,0.705238214147287,0.473487352380952
GIN1,5,103086000,103120169,68,9,9675,2.2119,0.013486,0.0087556,0.068721,0.55736041025641,0.54371565755627,0.791347717241379
UPF2,10,11920022,12043172,324,31,9675,2.2108,0.013526,0.2462,0.0026266,0.55736041025641,0.830741426502534,0.473487352380952
NUCB2,11,17260337,17349980,137,25,9675,2.2099,0.013556,0.061398,0.0065902,0.55736041025641,0.681256370772947,0.473487352380952
AMER3,2,130755504,130768134,9,6,9675,2.2098,0.013559,0.009475,0.030022,0.55736041025641,0.547282944654088,0.636459466512702
ADRB1,10,114044047,114046908,1,1,9675,2.2096,0.013566,0.01377,0.01377,0.55736041025641,0.5766395,0.511121621153846
LOC105376353,10,3243059,3253291,21,12,9675,2.2076,0.013638,0.0091234,0.040294,0.55736041025641,0.54371565755627,0.70362218708452
GTF2F1,19,6379569,6393280,38,8,9675,2.2066,0.01367,0.23094,0.0019198,0.55736041025641,0.830741426502534,0.463758002631579
GABRB1,4,46993858,47427343,821,91,9675,2.2034,0.013782,0.25619,0.0021768,0.55736041025641,0.832261673743808,0.473487352380952
NLGN1,3,173396490,174286644,1917,148,9675,2.2023,0.013821,0.0075343,0.14033,0.55736041025641,0.5251299875,0.884694552238806
FSTL3,19,676389,683392,14,7,9675,2.2023,0.013821,0.022678,0.011395,0.55736041025641,0.621196327868852,0.504125842105263
UHRF1BP1L,12,100036794,100142864,185,25,9675,2.2008,0.013876,0.0081164,0.064411,0.55736041025641,0.527318485865724,0.774399647942521
ZHX1-C8orf76,8,123226189,123274487,16,12,9675,2.2003,0.013894,0.041329,0.0099435,0.55736041025641,0.664900573913043,0.484224712201592
FAM35A,10,87095196,87191469,187,22,9675,2.2002,0.013896,0.11313,0.0045596,0.55736041025641,0.739323657061544,0.473487352380952
MEI1,22,41699501,41799456,204,18,9675,2.1996,0.013916,0.0067269,0.064467,0.55736041025641,0.513191183817427,0.774399647942521
LRRFIP2,3,37052626,37176817,188,21,9675,2.1995,0.01392,0.038457,0.021231,0.55736041025641,0.664900573913043,0.579167799405646
VMO1,17,4785285,4786434,3,2,9675,2.1994,0.013924,0.016311,0.013152,0.55736041025641,0.583226723404255,0.511121621153846
PPA1,10,70202830,70233434,98,17,9675,2.1986,0.013954,0.087201,0.0046439,0.55736041025641,0.714783603026257,0.473487352380952
SLC14A2,18,45212957,45683107,1237,123,9675,2.1985,0.013956,0.01751,0.057191,0.55736041025641,0.58646069133574,0.764611685548293
NT5DC2,3,52524369,52535077,25,7,9675,2.1957,0.014057,0.053837,0.0068475,0.55736041025641,0.674427928903655,0.473487352380952
DSC2,18,31065974,31102432,41,16,9675,2.1946,0.014098,0.0092105,0.042054,0.55736041025641,0.54371565755627,0.709373685505925
NFE2L1,17,48048324,48061545,17,10,9675,2.1939,0.014123,0.025214,0.015629,0.55736041025641,0.628565328358209,0.520304702898551
LMNB1,5,126776623,126837020,150,26,9675,2.1938,0.014126,0.064261,0.0082057,0.55736041025641,0.684833885255307,0.474848122981366
MAP2K6,17,69414697,69542329,244,48,9675,2.1925,0.01417,0.047212,0.013611,0.55736041025641,0.668641096484667,0.511121621153846
ICE1,5,5422673,5490234,81,11,9675,2.1916,0.014206,0.49234,0.00089167,0.55736041025641,0.92689046032397,0.361074655957447
RPS10-NUDT3,6,34287194,34426125,222,18,9675,2.1914,0.014211,0.03655,0.014779,0.55736041025641,0.664900573913043,0.517793739047619
AP1G2,14,23559563,23569545,3,3,9675,2.1905,0.014243,0.030402,0.0082022,0.55736041025641,0.652729152249135,0.474848122981366
ATP6V1B2,8,20197193,20221696,37,12,9675,2.1902,0.014256,0.058609,0.0067467,0.55736041025641,0.678866013249211,0.473487352380952
OR52A1,11,5151431,5152369,2,2,9675,2.1855,0.014425,0.022499,0.010236,0.55736041025641,0.621196327868852,0.488110971428571
DYNAP,18,54532713,54599493,103,18,9675,2.1849,0.014448,0.006622,0.06616,0.55736041025641,0.513191183817427,0.780792002531646
ANGPT1,8,107249482,107498026,665,72,9675,2.184,0.014481,0.0055014,0.097919,0.55736041025641,0.513191183817427,0.840331995444191
PCDHB12,5,141208719,141212126,4,3,9675,2.1836,0.014495,0.063204,0.0041999,0.55736041025641,0.684833885255307,0.473487352380952
ELL,19,18442663,18522129,163,18,9675,2.1829,0.014523,0.022082,0.024637,0.55736041025641,0.618645207001522,0.593583573490814
AMY2B,1,103554644,103579534,19,10,9675,2.1821,0.014552,0.010889,0.045309,0.55736041025641,0.557697924528302,0.721201131260795
NELFB,9,137255307,137273548,48,6,9675,2.1821,0.014552,0.014925,0.035882,0.55736041025641,0.576947864300626,0.672888292134831
MICALL2,7,1428465,1459497,84,15,9675,2.1812,0.014583,0.02123,0.024182,0.55736041025641,0.612499639191291,0.590215066312997
IFRD1,7,112423144,112477203,152,25,9675,2.1808,0.014598,0.028174,0.022488,0.55736041025641,0.643341375621891,0.585257951977401
PRDX6,1,173477347,173488807,14,7,9675,2.178,0.014702,0.013676,0.039601,0.55736041025641,0.5766395,0.699593962643678
NARS2,11,78435961,78574864,247,20,9675,2.1777,0.014716,0.017634,0.048978,0.55736041025641,0.58646069133574,0.733821788273616
CCDC69,5,151181052,151224093,152,37,9675,2.1771,0.014735,0.0043588,0.1215,0.55736041025641,0.508698146368715,0.870477234789392
SLC9A3R2,16,2026868,2039026,22,11,9675,2.177,0.01474,0.012276,0.032482,0.55736041025641,0.566269055276382,0.650473184296619
ZNF438,10,30844634,31032407,441,34,9675,2.1767,0.014752,0.0067087,0.077446,0.55736041025641,0.513191183817427,0.812608045584046
CSNK1D,17,82239725,82273742,14,11,9675,2.1764,0.014762,0.071681,0.0054744,0.55736041025641,0.697642,0.473487352380952
DYM,18,49041474,49460709,860,44,9675,2.1758,0.014785,0.022383,0.031831,0.55736041025641,0.621196327868852,0.644485820484582
DYRK3,1,206635534,206649197,15,7,9675,2.1754,0.0148,0.0062104,0.05458,0.55736041025641,0.513191183817427,0.759340958584337
CAPZA3,12,18738111,18739188,1,1,9675,2.1753,0.014803,0.01504,0.01504,0.55736041025641,0.576947864300626,0.519021353383459
TXNDC2,18,9885726,9888159,6,4,9675,2.1753,0.014805,0.026577,0.012097,0.55736041025641,0.634495634590377,0.510199888392857
DOC2B,17,143688,181630,77,16,9675,2.1752,0.014807,0.068401,0.0076795,0.55736041025641,0.691906709090909,0.474848122981366
C20orf141,20,2814987,2815830,2,2,9675,2.1738,0.014861,0.02324,0.010012,0.55736041025641,0.62434000729927,0.48498762005277
CAMTA1,1,6785324,7769706,2219,216,9675,2.1716,0.014941,0.044917,0.03306,0.55736041025641,0.664900573913043,0.653450250268528
CD3G,11,118344316,118353782,15,6,9675,2.1716,0.014942,0.086828,0.0051494,0.55736041025641,0.714783603026257,0.473487352380952
STOX2,4,183796331,184023526,483,92,9675,2.1713,0.014955,0.0046913,0.111,0.55736041025641,0.508698146368715,0.857113616484441
MCM2,3,127598357,127622436,18,11,9675,2.1704,0.014987,0.008954,0.042659,0.55736041025641,0.54371565755627,0.710641436990027
ZC3H14,14,88562909,88613509,60,15,9675,2.17,0.015002,0.015931,0.034301,0.55736041025641,0.581465664015905,0.659616762303665
ZNF451,6,57090010,57170305,69,11,9675,2.1683,0.015068,0.020208,0.034079,0.55736041025641,0.605218061990212,0.657893124079916
IRF7,11,612553,615999,11,3,9675,2.1674,0.015102,0.024893,0.019115,0.55736041025641,0.626925851851852,0.55948175477707
ZNF385A,12,54369129,54391305,24,8,9675,2.1667,0.015129,0.020682,0.016549,0.55736041025641,0.6075213408,0.537438641342756
ISYNA1,19,18434388,18438301,5,2,9675,2.1662,0.015149,0.029141,0.008497,0.55736041025641,0.649271382281553,0.477491985459941
CHID1,11,867859,915058,86,20,9675,2.1659,0.015159,0.013032,0.053561,0.55736041025641,0.5766395,0.753506819157088
CXCL6,4,73836556,73838760,3,3,9675,2.1656,0.015169,0.029107,0.008799,0.55736041025641,0.649271382281553,0.477931482248521
FAM208B,10,5684772,5765779,177,30,9675,2.1655,0.015176,0.0047999,0.099339,0.55736041025641,0.508698146368715,0.840331995444191
PCDHB8,5,141177790,141180500,6,4,9675,2.1641,0.015227,0.037672,0.0080721,0.55736041025641,0.664900573913043,0.474848122981366
CYP39A1,6,46549580,46652847,205,25,9675,2.1617,0.015321,0.038452,0.015616,0.55736041025641,0.664900573913043,0.520304702898551
DUOXA2,15,45114325,45118106,6,3,9675,2.1616,0.015325,0.015882,0.021456,0.55736041025641,0.581465664015905,0.579280447058824
SUGP2,19,18990888,19033571,60,13,9675,2.1613,0.015336,0.023274,0.026933,0.55736041025641,0.62434000729927,0.615003665422886
NDST4,4,114827775,115113876,562,56,9675,2.161,0.015348,0.0083115,0.080002,0.55736041025641,0.531822488501742,0.817704355358134
SLC27A4,9,128340560,128361470,33,10,9675,2.1606,0.015364,0.023681,0.022273,0.55736041025641,0.624654423850575,0.584214283880171
SLC22A18AS,11,2887344,2903945,38,15,9675,2.16,0.015388,0.051701,0.0083284,0.55736041025641,0.674427928903655,0.474848122981366
PLEKHG2,19,39412582,39428415,30,11,9675,2.1599,0.015392,0.048533,0.013616,0.55736041025641,0.668641096484667,0.511121621153846
RAB8B,15,63189529,63267776,135,23,9675,2.1584,0.015449,0.11326,0.004426,0.557911614931238,0.73945246799431,0.473487352380952
PSG1,19,42866461,42879719,40,7,9675,2.1579,0.015468,0.013679,0.038107,0.557911614931238,0.5766395,0.688246087426326
LOC105376544,11,10301745,10304753,8,4,9675,2.1561,0.015539,0.016424,0.017225,0.559373531372549,0.583226723404255,0.545018987951807
TOR4A,9,137277828,137282641,2,2,9675,2.1545,0.015601,0.014724,0.0179,0.559555068359375,0.576947864300626,0.552243434991974
TWIST2,2,238847934,238910548,130,41,9675,2.1544,0.015605,0.043478,0.014434,0.559555068359375,0.664900573913043,0.511121621153846
BAG2,6,57172306,57185215,12,3,9675,2.1505,0.015757,0.031447,0.0093913,0.563904021442495,0.654041973952435,0.479228805882353
ATP2A3,17,3923869,3964464,125,22,9675,2.1489,0.01582,0.035513,0.016732,0.565057159533074,0.664900573913043,0.539484520140105
NEUROG3,10,69572035,69573454,3,3,9675,2.1447,0.015987,0.020841,0.014477,0.568038714559387,0.609267386942675,0.511121621153846
PARS2,1,54755519,54764553,29,8,9675,2.1436,0.016031,0.014134,0.026469,0.568038714559387,0.576947864300626,0.61133175125
SFTPA2,10,79555852,79560459,29,12,9675,2.1426,0.016071,0.02032,0.024501,0.568038714559387,0.606593300813008,0.591860340789474
LYPD3,19,43460794,43465679,11,6,9675,2.1423,0.016083,0.19142,0.0018971,0.568038714559387,0.80899626611418,0.463758002631579
BOC,3,113211003,113287463,200,44,9675,2.1419,0.0161,0.076636,0.01285,0.568038714559387,0.701934900497512,0.511121621153846
PHOSPHO2,2,169694454,169701708,11,5,9675,2.1419,0.016103,0.012121,0.038838,0.568038714559387,0.564795530456853,0.694281248296008
BPIFC,22,32413845,32464469,187,47,9675,2.141,0.016138,0.010723,0.066735,0.568038714559387,0.557697924528302,0.780792002531646
CCDC157,22,30356638,30378383,64,12,9675,2.1407,0.016151,0.12696,0.0061705,0.568038714559387,0.754330894125242,0.473487352380952
CLEC4G,19,7728957,7732171,6,4,9675,2.1392,0.016209,0.010487,0.03663,0.568988586998088,0.554251879310345,0.678597547931382
AMN1,12,31671137,31730392,120,25,9675,2.1364,0.016323,0.014818,0.033887,0.571896864503817,0.576947864300626,0.657893124079916
TPM4,19,16067507,16103005,74,20,9675,2.1348,0.016387,0.0088661,0.064371,0.572130661596958,0.54371565755627,0.774399647942521
NLRP2,19,54965284,55001142,138,25,9675,2.1347,0.016392,0.10109,0.0053095,0.572130661596958,0.730172732992528,0.473487352380952
APOBEC3A,22,38957522,38963183,5,3,9675,2.1331,0.01646,0.024261,0.014202,0.572382927238806,0.626452459915612,0.511121621153846
ENTPD1,10,95710906,95877266,389,28,9675,2.1322,0.016496,0.033014,0.019799,0.572382927238806,0.660244037037037,0.567415874027994
TMTC2,12,82686952,83134868,1019,96,9675,2.1309,0.016549,0.093585,0.0095065,0.572382927238806,0.724031611883692,0.479228805882353
CXXC5,5,139648716,139683882,40,10,9675,2.1309,0.01655,0.075632,0.0069363,0.572382927238806,0.701934900497512,0.473487352380952
UBE2E2,3,23203007,23590805,1065,40,9675,2.1289,0.016632,0.1247,0.0046493,0.572382927238806,0.751641183994752,0.473487352380952
GTF2H4,6,30908200,30914103,18,7,9675,2.1289,0.016632,0.12855,0.0044077,0.572382927238806,0.756911305323926,0.473487352380952
ECT2L,6,138796051,138904070,281,53,9675,2.1284,0.016651,0.013006,0.05728,0.572382927238806,0.5766395,0.764611685548293
TXNL1,18,56602387,56638689,55,10,9675,2.1276,0.016687,0.0089589,0.059925,0.572382927238806,0.54371565755627,0.766634663661581
ZFYVE21,14,103715744,103733668,33,14,9675,2.1273,0.016697,0.081658,0.0062521,0.572382927238806,0.709829177083333,0.473487352380952
JKAMP,14,59484443,59505407,64,10,9675,2.127,0.016711,0.0077449,0.09959,0.572382927238806,0.52541037032967,0.840331995444191
FAM180A,7,135729598,135748867,63,20,9675,2.1259,0.016756,0.0047911,0.11281,0.572501710571924,0.508698146368715,0.859082705833678
COL28A1,7,7338549,7537277,523,53,9675,2.1254,0.016777,0.051925,0.016771,0.572501710571924,0.674427928903655,0.539484520140105
SHFM1,7,96688767,96709891,51,15,9675,2.1218,0.016929,0.21419,0.0034685,0.572501710571924,0.823426894097949,0.473487352380952
CD55,1,207321472,207360966,57,9,9675,2.1217,0.016933,0.014025,0.052578,0.572501710571924,0.576947864300626,0.743553622307692
C22orf46,22,41689936,41698136,10,4,9675,2.1203,0.016989,0.014301,0.023295,0.572501710571924,0.576947864300626,0.58768620782726
ZHX1,8,123248450,123275541,8,6,9675,2.1202,0.016994,0.097586,0.004124,0.572501710571924,0.727693490658002,0.473487352380952
QKI,6,163414643,163578596,276,30,9675,2.1194,0.017026,0.014357,0.055719,0.572501710571924,0.576947864300626,0.761407471768202
UBE2Z,17,48908369,48929060,45,6,9675,2.1192,0.017037,0.010346,0.051009,0.572501710571924,0.554251879310345,0.735959567503925
ISG15,1,1013467,1014540,4,3,9675,2.1182,0.017077,0.024475,0.014772,0.572501710571924,0.626925851851852,0.517793739047619
S1PR1,1,101236749,101241520,7,4,9675,2.1181,0.017082,0.011368,0.032569,0.572501710571924,0.559531131367292,0.651275036996736
ERICH3,1,74568111,74673738,130,26,9675,2.1172,0.017123,0.0096859,0.077039,0.572501710571924,0.550832138153846,0.811027773509174
ATP5G1,17,48892786,48895871,5,2,9675,2.1157,0.017185,0.021783,0.016418,0.572501710571924,0.616200457627119,0.536447375886525
CHRM5,15,33968245,34065094,218,23,9675,2.1137,0.017268,0.0074472,0.067001,0.572501710571924,0.521942165648855,0.780792002531646
RNASEK,17,7012417,7014533,2,1,9675,2.1129,0.017306,0.01452,0.021724,0.572501710571924,0.576947864300626,0.581386174927114
IGF2BP2,3,185643131,185825039,226,34,9675,2.1107,0.017399,0.0068097,0.14687,0.572501710571924,0.513290773170732,0.8875531040158
UGT1A4,2,233718792,233773299,150,21,9675,2.1107,0.017401,0.009199,0.070926,0.572501710571924,0.54371565755627,0.794116306097561
CLLU1,12,92421531,92431002,27,8,9675,2.1096,0.017444,0.036852,0.015307,0.572501710571924,0.664900573913043,0.520304702898551
KLHL7,7,23105734,23175421,160,14,9675,2.1089,0.017477,0.014165,0.0599,0.572501710571924,0.576947864300626,0.766634663661581
RPS8,1,44775574,44778740,4,3,9675,2.1087,0.017487,0.03573,0.011293,0.572501710571924,0.664900573913043,0.504125842105263
SNF8,17,48930096,48945414,38,7,9675,2.1059,0.017605,0.0092022,0.063484,0.572501710571924,0.54371565755627,0.770847603038309
DNAL1,14,73644875,73703728,123,19,9675,2.1059,0.017608,0.034467,0.020013,0.572501710571924,0.664900573913043,0.567880474497682
ARMC6,19,19033578,19058178,36,10,9675,2.1038,0.017699,0.018608,0.038937,0.572501710571924,0.592896796296296,0.694475428294574
RAB3D,19,11322046,11339668,54,15,9675,2.1037,0.017702,0.08097,0.0068286,0.572501710571924,0.708699323501427,0.473487352380952
OCSTAMP,20,46541031,46550574,18,9,9675,2.1036,0.017707,0.0078694,0.061577,0.572501710571924,0.526251422463768,0.767814177777778
DEFB131,4,9444534,9450514,11,6,9675,2.1033,0.017719,0.009446,0.045302,0.572501710571924,0.547282944654088,0.721201131260795
FOXA3,19,45864260,45873797,18,8,9675,2.1021,0.017771,0.02309,0.022668,0.572501710571924,0.62434000729927,0.586143397183099
CLCN6,1,11806096,11843144,166,16,9675,2.102,0.017775,0.012699,0.061808,0.572501710571924,0.5766395,0.767814177777778
TMEM81,1,205083129,205084460,5,3,9675,2.102,0.017777,0.022868,0.017112,0.572501710571924,0.622898534124629,0.54447003119584
ZNF175,19,51571278,51592510,75,23,9675,2.1009,0.017825,0.025967,0.027573,0.572501710571924,0.631847573298429,0.621354116504854
C6orf1,6,34246380,34249108,6,4,9675,2.1008,0.017827,0.02253,0.01861,0.572501710571924,0.621196327868852,0.552243434991974
SKAP1,17,48133438,48430235,577,41,9675,2.0994,0.017892,0.01382,0.080048,0.572501710571924,0.5766395,0.817704355358134
LOC101928635,15,58213535,58332001,390,57,9675,2.0993,0.017897,0.038765,0.018213,0.572501710571924,0.664900573913043,0.552243434991974
TCF20,22,42160013,42283922,175,28,9675,2.0991,0.017906,0.010232,0.072736,0.572501710571924,0.554251879310345,0.798660421052631
DUSP10,1,221701420,221742176,71,24,9675,2.099,0.017908,0.084405,0.0071284,0.572501710571924,0.714308926267281,0.473605614041096
CACFD1,9,133459965,133470787,25,10,9675,2.0989,0.017914,0.044279,0.011893,0.572501710571924,0.664900573913043,0.510199888392857
RNF103,2,86603393,86623877,39,11,9675,2.0989,0.017915,0.0052237,0.13318,0.572501710571924,0.513191183817427,0.880465113431761
GATS,7,100200653,100272232,99,18,9675,2.0985,0.017929,0.027916,0.030592,0.572501710571924,0.642242912280702,0.6410629
CXXC4,4,104468306,104494901,23,7,9675,2.0978,0.01796,0.083129,0.0054816,0.572501710571924,0.713161360280374,0.473487352380952
VARS2,6,30914208,30926459,51,10,9675,2.0978,0.01796,0.16656,0.0053432,0.572501710571924,0.795699984387198,0.473487352380952
PDLIM3,4,185500660,185535607,44,10,9675,2.0977,0.017964,0.011687,0.055414,0.572501710571924,0.560348608695652,0.761407471768202
