GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
RIC8B,12,106774285,106889316,137,25,9675,1.3325,0.091355,0.082687,0.13099,0.778997438515081,0.752517617777778,0.887063749560324
AADAT,4,170060222,170091699,66,17,9675,1.332,0.091428,0.083083,0.12699,0.779229296244785,0.752612726915521,0.884272065745237
FARP1,13,98142562,98449773,959,144,9675,1.3318,0.091467,0.08082,0.1385,0.779229296244785,0.749720423387097,0.888098555981862
HIP1R,12,122834498,122862961,74,13,9675,1.3306,0.091668,0.58381,0.020379,0.779684419787332,0.939494926000526,0.592067172195893
CCL8,17,34319047,34321402,6,3,9675,1.3301,0.091741,0.1143,0.077058,0.779684419787332,0.78381622181146,0.828242394933794
RNF7,3,141738209,141746803,31,8,9675,1.33,0.091751,0.11093,0.091368,0.779684419787332,0.78381622181146,0.840147788634098
RHCE,1,25360659,25430192,58,11,9675,1.33,0.091752,0.055589,0.21275,0.779684419787332,0.716664,0.943410714285714
MRPL55,1,228106679,228110953,3,3,9675,1.33,0.091764,0.066568,0.13141,0.779684419787332,0.735596187537092,0.887063749560324
KCTD3,1,215567185,215621807,12,6,9675,1.3299,0.091775,0.074874,0.12773,0.779684419787332,0.746338117404737,0.884272065745237
C7orf65,7,47655244,47661648,7,5,9675,1.3295,0.091841,0.10681,0.08542,0.779884573012939,0.779894803149606,0.838953255144033
SCCPDH,1,246724076,246768137,104,18,9675,1.3284,0.092024,0.1732,0.05811,0.780971516158818,0.816684967989757,0.786476573951435
PPP4C,16,30075976,30085377,9,3,9675,1.3282,0.092054,0.086943,0.10029,0.780971516158818,0.756469965909091,0.857176297674419
TMPRSS5,11,113687546,113714727,96,15,9675,1.327,0.092256,0.106,0.095659,0.782265981583794,0.779894803149606,0.84762946031746
HIST1H2BD,6,26157843,26171349,14,7,9675,1.3265,0.092329,0.039963,0.24287,0.782265981583794,0.679267228070175,0.959574095893356
DRD5,4,9781634,9784009,3,2,9675,1.3264,0.092352,0.056919,0.15533,0.782265981583794,0.723836362629758,0.902283544940289
S100A9,1,153357854,153361027,1,1,9675,1.326,0.092426,0.09284,0.09284,0.782265981583794,0.766236465116279,0.843779048937222
PHLPP2,16,71644924,71724701,130,17,9675,1.3258,0.092456,0.058705,0.18482,0.782265981583794,0.725950928667564,0.925831251017639
DIP2C,10,274190,689689,687,63,9675,1.3257,0.092462,0.091125,0.13844,0.782265981583794,0.763223792160438,0.888098555981862
PNMAL1,19,46466491,46471563,19,6,9675,1.3253,0.092537,0.1268,0.076093,0.782273251149954,0.790226709265176,0.828242394933794
MAP3K11,11,65597755,65614338,21,8,9675,1.3252,0.092548,0.046854,0.23595,0.782273251149954,0.705728773770492,0.954236257412695
OLAH,10,15043896,15073852,77,19,9675,1.3246,0.092658,0.063737,0.17141,0.782842946206897,0.732504605616606,0.914911744927536
LENG1,19,54155639,54159743,7,6,9675,1.3241,0.092742,0.065876,0.15316,0.783192551470588,0.733759248484848,0.900124487056568
SIMC1,5,176238367,176345989,181,21,9675,1.3233,0.092868,0.073037,0.16868,0.783573862511457,0.746338117404737,0.914068905792861
CHD1,5,98855204,98928623,105,16,9675,1.3229,0.092926,0.072329,0.15298,0.783573862511457,0.746040878923767,0.900124487056568
ZPLD1,3,102357481,102479841,171,25,9675,1.3229,0.092934,0.11041,0.10175,0.783573862511457,0.78381622181146,0.857301979582779
LOC101928592,3,44680777,44685782,4,3,9675,1.3225,0.092995,0.075686,0.12031,0.783573862511457,0.746338117404737,0.878940561043066
GSTZ1,14,77320887,77331597,33,14,9675,1.3224,0.093016,0.0458,0.23133,0.783573862511457,0.703108437761069,0.953427416535962
FLVCR2,14,75578597,75648169,124,31,9675,1.3222,0.093043,0.070736,0.16542,0.783573862511457,0.744604728929385,0.912573649175412
LOC643802,16,53369362,53371129,4,3,9675,1.3212,0.093214,0.13107,0.070823,0.78465435822263,0.790226709265176,0.822690692923077
AFM,4,73481745,73504001,41,8,9675,1.3207,0.093304,0.052603,0.19574,0.785052336996337,0.713382087084871,0.931589505821475
BAZ1A,14,34752731,34875647,315,28,9675,1.3201,0.093409,0.15502,0.068526,0.785360422971741,0.800646536094012,0.820347736807818
SNTB1,8,120535745,120812069,621,65,9675,1.3192,0.093544,0.12465,0.1019,0.785360422971741,0.790226709265176,0.857301979582779
GHITM,10,84139429,84153555,33,9,9675,1.3188,0.093622,0.1618,0.065017,0.785360422971741,0.809414284158955,0.807404787061995
ATRNL1,10,115093365,115948999,1360,56,9675,1.3187,0.093628,0.41472,0.030476,0.785360422971741,0.897127740112994,0.666698780952381
TAAR2,6,132599627,132624358,114,28,9675,1.3183,0.093702,0.039674,0.30514,0.785360422971741,0.677199108635098,0.974679981185325
KHDC3L,6,73362211,73364175,1,1,9675,1.3183,0.093709,0.09409,0.09409,0.785360422971741,0.771472773273942,0.847547960784314
COL22A1,8,138588235,138914094,949,128,9675,1.3181,0.093727,0.26739,0.048619,0.785360422971741,0.85494419343696,0.758622016863406
CHRNA6,8,42752620,42768786,26,9,9675,1.3181,0.093732,0.36678,0.032768,0.785360422971741,0.884026139339969,0.685814086560364
C20orf173,20,35520741,35529652,10,5,9675,1.3181,0.093743,0.087563,0.11167,0.785360422971741,0.75672368,0.867160532889259
SFPQ,1,35176380,35193158,19,3,9675,1.3179,0.093768,0.088296,0.12713,0.785360422971741,0.75672368,0.884272065745237
SLC28A3,9,84275850,84368632,315,51,9675,1.3174,0.093854,0.077295,0.15771,0.785398273224044,0.746338117404737,0.903891277587815
BRD2,6,32968660,32981505,62,21,9675,1.3174,0.093858,0.039076,0.30091,0.785398273224044,0.675736420657277,0.974679981185325
TSTA3,8,143612618,143618043,7,3,9675,1.3165,0.094005,0.069053,0.13853,0.785563573309124,0.741761099592312,0.888098555981862
PARD3B,2,204545793,205620162,2017,141,9675,1.3165,0.094006,0.11179,0.13781,0.785563573309124,0.78381622181146,0.887733818690935
VWA3B,2,98087132,98330681,534,44,9675,1.3163,0.094029,0.1377,0.095323,0.785563573309124,0.79211653425086,0.84762946031746
FGF20,8,16992825,17002165,32,12,9675,1.3161,0.094072,0.40856,0.025985,0.785563573309124,0.895372517590936,0.634973882978723
GGH,8,63015079,63039445,90,13,9675,1.3159,0.094108,0.13029,0.095736,0.785563573309124,0.790226709265176,0.84762946031746
SNAI1,20,49982976,49988886,26,5,9675,1.3156,0.094155,0.19559,0.053213,0.785563573309124,0.82632967416246,0.774711822924901
IL31,12,122172030,122182963,24,8,9675,1.3155,0.094177,0.04284,0.24799,0.785563573309124,0.691288385288967,0.961194761233125
PNP,14,20469379,20478006,20,9,9675,1.3152,0.094221,0.14154,0.072575,0.785574,0.793671595330739,0.822690692923077
ATP7B,13,51891086,52012099,241,38,9675,1.3137,0.094472,0.5775,0.022962,0.786774234234234,0.939171071617104,0.619876621190131
ZNF761,19,53431974,53458261,175,37,9675,1.3132,0.09456,0.13379,0.094017,0.786774234234234,0.790226709265176,0.847305734183423
MSH6,2,47783082,47806953,62,16,9675,1.3131,0.094574,0.05351,0.22633,0.786774234234234,0.714502897546898,0.951470291789188
CDC16,13,114234845,114272675,72,13,9675,1.313,0.094595,0.05845,0.21312,0.786774234234234,0.725275035786631,0.943457749939773
ARL15,5,53884748,54310586,1046,92,9675,1.3122,0.09472,0.072807,0.18757,0.786774234234234,0.746338117404737,0.927492014965259
TRABD,22,50185905,50199598,44,15,9675,1.3122,0.094731,0.062599,0.16988,0.786774234234234,0.732504605616606,0.914068905792861
SCN3B,11,123629187,123654607,71,22,9675,1.3118,0.094794,0.074192,0.15207,0.786774234234234,0.746338117404737,0.900124487056568
FAM181B,11,82732004,82733864,4,2,9675,1.3118,0.094796,0.19794,0.048109,0.786774234234234,0.827798233955394,0.758622016863406
AIM1L,1,26321859,26354130,74,14,9675,1.3114,0.094866,0.082051,0.13329,0.786774234234234,0.75215247832586,0.887063749560324
FAM69B,9,136712572,136724718,38,12,9675,1.3112,0.094902,0.10048,0.11196,0.786774234234234,0.775558269634607,0.867160532889259
ATAD3C,1,1441301,1470158,45,14,9675,1.3111,0.094917,0.041009,0.28421,0.786774234234234,0.679382241441441,0.969850131847725
NCALD,8,101686542,102124907,1024,100,9675,1.3109,0.094946,0.040963,0.32547,0.786774234234234,0.679382241441441,0.974679981185325
PPP1R18,6,30676389,30687895,19,9,9675,1.3108,0.094959,0.19058,0.057019,0.786774234234234,0.823248255759285,0.783951380029806
C4orf33,4,129093674,129112688,53,11,9675,1.3106,0.094991,0.096497,0.11633,0.786774234234234,0.771696705272256,0.874099591169256
CMTM6,3,32481312,32502911,38,12,9675,1.3104,0.095035,0.07687,0.14937,0.786774234234234,0.746338117404737,0.900124487056568
MSMP,9,35752990,35754277,1,1,9675,1.3103,0.09505,0.09545,0.09545,0.786774234234234,0.771696705272256,0.84762946031746
MARCH5,10,92291163,92353964,57,12,9675,1.31,0.095096,0.040033,0.28971,0.786800583520936,0.679267228070175,0.971834786418401
TBC1D14,4,6909444,7033118,321,32,9675,1.3096,0.095164,0.14569,0.087981,0.786820145748988,0.795088408690546,0.838953255144033
EYA3,1,27970344,28088675,176,23,9675,1.3095,0.095184,0.68873,0.0199,0.786820145748988,0.966601437619229,0.585957761526232
DIEXF,1,209827967,209857565,78,12,9675,1.3087,0.095319,0.053996,0.20233,0.787366278026906,0.714819813620072,0.934935474159558
UNC79,14,93333219,93707878,655,57,9675,1.3085,0.095356,0.10799,0.12849,0.787366278026906,0.780347715296894,0.884272065745237
STPG1,1,24356999,24415497,140,25,9675,1.3075,0.095514,0.087721,0.13149,0.787366278026906,0.75672368,0.887063749560324
CCDC116,22,21632147,21637327,12,7,9675,1.3075,0.095522,0.046651,0.21819,0.787366278026906,0.705728773770492,0.948984482840237
ANXA5,4,121667997,121696992,103,20,9675,1.3074,0.095539,0.12868,0.096318,0.787366278026906,0.790226709265176,0.849108557738381
WDR73,15,84641495,84654343,26,7,9675,1.3074,0.095544,0.06512,0.17893,0.787366278026906,0.732504605616606,0.921931981000279
CYP2R1,11,14877436,14894034,12,6,9675,1.3073,0.09555,0.088281,0.12066,0.787366278026906,0.75672368,0.878940561043066
EFCAB9,5,172188430,172203454,35,12,9675,1.3063,0.095719,0.067451,0.15353,0.788109756272402,0.735596187537092,0.900271550733886
C4orf50,4,5957112,6008060,294,48,9675,1.3063,0.095726,0.10279,0.10897,0.788109756272402,0.777859333058872,0.861128116938951
QRFPR,4,121327211,121381059,219,31,9675,1.306,0.095776,0.23721,0.052221,0.788168283027318,0.843780673635308,0.771395395683453
MORN5,9,122159858,122200088,93,23,9675,1.3057,0.095823,0.025892,0.45822,0.788202080572963,0.634865107856192,0.974679981185325
ACVR1C,2,157526767,157628887,97,23,9675,1.3047,0.095999,0.08214,0.14565,0.788977950870924,0.75215247832586,0.895760882647944
RASIP1,19,48720585,48740813,34,8,9675,1.3045,0.096038,0.094736,0.11118,0.788977950870924,0.771696705272256,0.867160532889259
TAAR9,6,132538288,132539336,3,3,9675,1.3042,0.096084,0.067286,0.14355,0.788977950870924,0.735596187537092,0.895105123854768
PYGM,11,64746389,64760715,17,7,9675,1.3041,0.0961,0.083387,0.12583,0.788977950870924,0.752612726915521,0.884272065745237
IPP,1,45694324,45750813,90,9,9675,1.3039,0.096132,0.34271,0.040449,0.788977950870924,0.878029767700654,0.721298102812803
PMF1,1,156212988,156240077,54,12,9675,1.3033,0.096232,0.29945,0.040844,0.789446085714286,0.859631805121799,0.72316110211946
P4HB,17,81843158,81860668,27,5,9675,1.303,0.096293,0.56898,0.018912,0.789594006247211,0.936952383679313,0.584054644295302
CCDC69,5,151181052,151224093,152,37,9675,1.302,0.096466,0.062463,0.18996,0.790290779510022,0.732504605616606,0.928024605577689
CTSD,11,1752752,1763992,27,9,9675,1.3017,0.096514,0.12668,0.094742,0.790290779510022,0.790226709265176,0.84762946031746
LOC105377134,21,14027416,14060261,95,19,9675,1.3015,0.096537,0.042219,0.28326,0.790290779510022,0.690228064056939,0.969850131847725
ZNF714,19,21082147,21125094,132,15,9675,1.3015,0.09655,0.24084,0.052216,0.790290779510022,0.844538660560962,0.771395395683453
FOXI2,10,127737274,127741186,5,2,9675,1.301,0.096624,0.097402,0.097696,0.790380628393413,0.771855365517241,0.850651732835124
NUMB,14,73275154,73458582,309,30,9675,1.3009,0.096647,0.18782,0.065949,0.790380628393413,0.822011044917258,0.810079427807487
B4GALNT4,11,369779,382117,36,10,9675,1.3006,0.096695,0.10452,0.1128,0.79042140569395,0.779130563607085,0.867160532889259
CIZ1,9,128166065,128204383,67,13,9675,1.3001,0.096787,0.18899,0.057185,0.790731030195382,0.822011044917258,0.783951380029806
DAZL,3,16586792,16605499,64,11,9675,1.2997,0.096846,0.12591,0.098576,0.790731030195382,0.790226709265176,0.850651732835124
IL31RA,5,55840334,55922854,171,28,9675,1.2995,0.096886,0.046702,0.25224,0.790731030195382,0.705728773770492,0.961194761233125
ZNF274,19,58182989,58213562,44,12,9675,1.2994,0.096905,0.071098,0.15913,0.790731030195382,0.744604728929385,0.904031035548686
OR51G1,11,4923374,4924339,6,4,9675,1.2987,0.097021,0.090037,0.11146,0.791326185530404,0.761821505494506,0.867160532889259
ZNF816-ZNF321P,19,52927135,52962911,102,25,9675,1.2983,0.097095,0.15886,0.075941,0.791578402839397,0.807062964394148,0.828242394933794
RAB37,17,74671117,74747335,101,31,9675,1.298,0.097143,0.092777,0.1435,0.791618522394678,0.766236465116279,0.895097080787508
CXADR,21,17512906,17633323,234,43,9675,1.2977,0.097198,0.10147,0.12747,0.791706796632698,0.776087886855241,0.884272065745237
ACSM3,16,20763990,20797157,50,9,9675,1.2974,0.09724,0.062648,0.20814,0.791706796632698,0.732504605616606,0.939749542997543
GABPB2,1,151070604,151129119,92,20,9675,1.2968,0.097353,0.052479,0.23914,0.792064772827525,0.713366091580502,0.957305144848617
GET4,7,876554,896434,57,20,9675,1.2963,0.097442,0.035831,0.34351,0.792064772827525,0.67263704398827,0.974679981185325
MYBPC1,12,101594931,101685883,313,40,9675,1.2963,0.097442,0.16029,0.076834,0.792064772827525,0.808584353554763,0.828242394933794
PRDM6,5,123035985,123194266,438,64,9675,1.2957,0.097534,0.089435,0.14276,0.792064772827525,0.760728984729292,0.895097080787508
CD93,20,23079356,23086340,8,4,9675,1.2956,0.097561,0.12515,0.086469,0.792064772827525,0.790226709265176,0.838953255144033
LDLRAD4,18,13218730,13652754,1037,134,9675,1.2953,0.097603,0.026016,0.55828,0.792064772827525,0.635361167108753,0.974679981185325
BST2,19,17402939,17405648,4,3,9675,1.2952,0.097627,0.12561,0.078852,0.792064772827525,0.790226709265176,0.829455343215508
PEAK1,15,77100829,77420104,353,31,9675,1.2951,0.097637,0.2514,0.058553,0.792064772827525,0.848579475325628,0.787864380403458
LCLAT1,2,30447226,30644225,552,37,9675,1.2949,0.097682,0.066649,0.20645,0.792064772827525,0.735596187537092,0.938506409686187
FAM172A,5,93617725,94111699,485,41,9675,1.2947,0.097715,0.074607,0.18956,0.792064772827525,0.746338117404737,0.927657672436751
DPP4,2,161992241,162074542,170,33,9675,1.2939,0.097849,0.13433,0.094762,0.792158531043593,0.790226709265176,0.84762946031746
DDX55,12,123602092,123620938,56,11,9675,1.2937,0.097879,0.10965,0.11363,0.792158531043593,0.783405403726708,0.867797845898923
SP100,2,230416156,230545602,321,44,9675,1.2937,0.097885,0.14866,0.085904,0.792158531043593,0.795102049346879,0.838953255144033
RBMS3,3,29280860,30010395,2356,186,9675,1.2936,0.097899,0.046967,0.37823,0.792158531043593,0.706272988543372,0.974679981185325
FZD2,17,44557444,44561262,4,3,9675,1.2933,0.09795,0.14947,0.067613,0.792222359154929,0.795441853460759,0.814725565901639
NF2,22,29603556,29698600,138,22,9675,1.2928,0.098044,0.047828,0.27435,0.792323708260105,0.7072260864,0.966861391071086
ZFAND6,15,80059568,80138393,128,21,9675,1.2924,0.098112,0.053151,0.24081,0.792323708260105,0.714502897546898,0.958512533564314
MRVI1,11,10573091,10693988,309,48,9675,1.2923,0.09813,0.26849,0.046294,0.792323708260105,0.85494419343696,0.754834555456965
EXOSC8,13,37000373,37009614,12,6,9675,1.2923,0.098135,0.036278,0.30975,0.792323708260105,0.67263704398827,0.974679981185325
CFAP57,1,43172330,43254358,240,29,9675,1.2913,0.098299,0.093179,0.14261,0.793089808147175,0.766236465116279,0.895097080787508
GNS,12,64713442,64759446,50,13,9675,1.2911,0.098334,0.078922,0.18241,0.793089808147175,0.746407962943901,0.925227298264941
ARF1,1,228082660,228099212,14,6,9675,1.2905,0.098431,0.044785,0.24048,0.793089808147175,0.696469055837563,0.958512533564314
SLC22A12,11,64590810,64602353,30,8,9675,1.2905,0.09844,0.10346,0.11698,0.793089808147175,0.778198036006547,0.875118732222674
B4GAT1,11,66345372,66347690,1,1,9675,1.2902,0.098499,0.09891,0.09891,0.793089808147175,0.774216068085106,0.850651732835124
IFI30,19,18173780,18178124,8,3,9675,1.2901,0.098513,0.31991,0.033599,0.793089808147175,0.868289058163566,0.691704633928572
TMEM88,17,7854896,7856099,1,1,9675,1.29,0.098532,0.09893,0.09893,0.793089808147175,0.774216068085106,0.850651732835124
LILRB5,19,54250405,54257308,19,10,9675,1.2894,0.098638,0.053604,0.2061,0.793114261249454,0.714502897546898,0.938506409686187
SPG11,15,44562696,44663678,21,11,9675,1.2893,0.098654,0.096972,0.11591,0.793114261249454,0.771696705272256,0.873330503891848
AKT3,1,243488233,243851079,386,38,9675,1.289,0.098691,0.14613,0.088406,0.793114261249454,0.795088408690546,0.838953255144033
STMN2,8,79610814,79666175,139,28,9675,1.2888,0.098739,0.2768,0.044871,0.793114261249454,0.855931627009646,0.745189920577617
PGLYRP1,19,46019153,46023298,5,3,9675,1.2887,0.098755,0.089166,0.1141,0.793114261249454,0.759425011579435,0.868068245033113
GPS2,17,7312659,7315339,5,4,9675,1.2885,0.098794,0.10772,0.09923,0.793114261249454,0.779894803149606,0.851178377974802
KRT28,17,40792196,40799959,20,9,9675,1.2879,0.098884,0.047937,0.2323,0.79332023395897,0.7072260864,0.954125924611973
INHBA,7,41689003,41703108,8,6,9675,1.2878,0.098906,0.17802,0.060669,0.79332023395897,0.816695862584018,0.793141547196593
CATSPERD,19,5720401,5778734,126,35,9675,1.2868,0.09909,0.10981,0.11037,0.793776,0.783405403726708,0.864886618336887
IGF1R,15,98648539,98964530,696,104,9675,1.2865,0.099135,0.06553,0.2108,0.793776,0.733500298724954,0.93991057682986
RNF138,18,32091855,32131561,67,15,9675,1.2865,0.099136,0.075732,0.16398,0.793776,0.746338117404737,0.910820072376357
LOC105373280,1,220875193,220879330,11,7,9675,1.2863,0.099164,0.12822,0.088346,0.793776,0.790226709265176,0.838953255144033
MDH1,2,63588609,63607197,23,6,9675,1.2862,0.099194,0.099655,0.13426,0.793776,0.775558269634607,0.887063749560324
MON1A,3,49908869,49930357,17,6,9675,1.286,0.099222,0.24615,0.046117,0.793776,0.846619593207688,0.753644476021314
UCP2,11,73974671,73982844,9,5,9675,1.2855,0.099306,0.083245,0.13053,0.794102287206266,0.752612726915521,0.887063749560324
CCDC168,13,102729367,102759072,46,10,9675,1.2852,0.099354,0.25353,0.04767,0.794140541104828,0.849070385799674,0.758622016863406
HNRNPH3,10,68332011,68343196,15,6,9675,1.2844,0.099493,0.080022,0.15321,0.794689443059019,0.749566593272171,0.900124487056568
RHEB,7,151466012,151519924,67,14,9675,1.2839,0.09958,0.058106,0.21623,0.794689443059019,0.725185480677966,0.946143418112669
C2orf71,2,29061373,29074838,54,15,9675,1.2835,0.099665,0.25,0.047957,0.794689443059019,0.848449077490775,0.758622016863406
PUM2,2,20248692,20352229,168,23,9675,1.2835,0.099666,0.03592,0.38993,0.794689443059019,0.67263704398827,0.974679981185325
LRRC19,9,26993136,27005693,21,9,9675,1.2833,0.099699,0.19276,0.064806,0.794689443059019,0.824524618249534,0.807404787061995
CENPW,6,126339789,126483320,93,15,9675,1.2827,0.099803,0.1508,0.10092,0.794689443059019,0.797084720068906,0.857301979582779
LRRC71,1,156920608,156942683,52,10,9675,1.2822,0.099883,0.055168,0.21095,0.794689443059019,0.715937265536723,0.93991057682986
SYMPK,19,45815442,45863290,149,12,9675,1.2814,0.10003,0.17866,0.068743,0.794689443059019,0.816706033325044,0.821448828478964
OR2W1,6,29044213,29045175,3,2,9675,1.2811,0.10008,0.11364,0.08954,0.794689443059019,0.78381622181146,0.839495518612953
PTOV1,19,49848844,49860742,23,9,9675,1.2808,0.10013,0.18437,0.06644,0.794689443059019,0.819134309099663,0.812309673985363
C3orf84,3,49177539,49192181,16,6,9675,1.2807,0.10015,0.38227,0.031343,0.794689443059019,0.887357292587448,0.673407411214953
KLHL20,1,173714912,173786822,63,13,9675,1.2805,0.10018,0.31001,0.043242,0.794689443059019,0.86447750037919,0.735073998149861
HTR2A,13,46831542,46897076,203,40,9675,1.2803,0.10022,0.047114,0.27317,0.794689443059019,0.706287316517494,0.966741992704934
METTL16,17,2416049,2511906,143,30,9675,1.2799,0.10028,0.051483,0.26739,0.794689443059019,0.711744548844146,0.965146069534473
GBE1,3,81489699,81761799,375,39,9675,1.2799,0.10029,0.073874,0.19787,0.794689443059019,0.746338117404737,0.933463202046036
WDR92,2,68130149,68157560,33,7,9675,1.2798,0.10031,0.2421,0.050765,0.794689443059019,0.845233449319213,0.765264675963905
TNIK,3,171062503,171460408,872,118,9675,1.2796,0.10034,0.029553,0.48533,0.794689443059019,0.655684053075995,0.974679981185325
IRX3,16,54283300,54286856,2,2,9675,1.2796,0.10035,0.12347,0.084348,0.794689443059019,0.790226709265176,0.838733142857143
LHFPL5,6,35797420,35824075,53,12,9675,1.2795,0.10036,0.039757,0.31391,0.794689443059019,0.677713016697588,0.974679981185325
PSMB8,6,32840717,32844935,15,7,9675,1.2786,0.10051,0.063529,0.18029,0.794689443059019,0.732504605616606,0.923358149386845
PRPF4,9,113275634,113293914,42,13,9675,1.2781,0.10061,0.074372,0.17324,0.794689443059019,0.746338117404737,0.918481892671668
CCIN,9,36169392,36171334,6,5,9675,1.278,0.10063,0.058785,0.18932,0.794689443059019,0.726451351714862,0.927611081513053
ADPRM,17,10697610,10711558,27,4,9675,1.2779,0.10065,0.04932,0.24534,0.794689443059019,0.711744548844146,0.961194761233125
POMT2,14,77274956,77320884,121,25,9675,1.2777,0.10068,0.049415,0.23943,0.794689443059019,0.711744548844146,0.95772
LHPP,10,124461772,124614141,723,92,9675,1.2768,0.10083,0.095322,0.14226,0.794689443059019,0.771696705272256,0.895020034234851
ARHGAP44,17,12789512,12991643,662,82,9675,1.2766,0.10087,0.18569,0.073537,0.794689443059019,0.820062625389969,0.824030136854742
MAPK7,17,19377721,19383544,1,1,9675,1.2766,0.10087,0.1012,0.1012,0.794689443059019,0.776087886855241,0.857301979582779
PRRT1,6,32148363,32151943,1,1,9675,1.2763,0.10092,0.1013,0.1013,0.794689443059019,0.776087886855241,0.857301979582779
ACOT1,14,73493234,73543799,65,23,9675,1.2762,0.10094,0.10632,0.13352,0.794689443059019,0.779894803149606,0.887063749560324
ARFGEF2,20,48921721,49036693,194,18,9675,1.2761,0.10095,0.46991,0.027979,0.794689443059019,0.913708947423654,0.647534136020151
ARNTL,11,13277727,13387811,209,45,9675,1.2751,0.10114,0.071072,0.19935,0.794689443059019,0.744604728929385,0.934935474159558
SLC25A21,14,36677318,37172660,1197,114,9675,1.2749,0.10117,0.044867,0.32541,0.794689443059019,0.69693659509721,0.974679981185325
HAP1,17,41722639,41734646,41,11,9675,1.2748,0.10118,0.069792,0.17646,0.794689443059019,0.743120755504056,0.921931981000279
PRSS48,4,151276779,151291611,28,7,9675,1.2742,0.10129,0.064887,0.18001,0.794689443059019,0.732504605616606,0.922695609483961
ZNF502,3,44712643,44723831,31,5,9675,1.2742,0.1013,0.063042,0.21253,0.794689443059019,0.732504605616606,0.943117913547452
ADARB1,21,45074578,45226563,352,41,9675,1.2741,0.10131,0.98316,0.014816,0.794689443059019,0.999904413605442,0.544304909441233
PURB,7,44876293,44885385,7,4,9675,1.2741,0.10132,0.22673,0.053693,0.794689443059019,0.840575357570915,0.775616738654147
SKA2,17,59109947,59155439,39,11,9675,1.274,0.10133,0.097022,0.13853,0.794689443059019,0.771696705272256,0.888098555981862
GALM,2,38665910,38734767,138,23,9675,1.2735,0.10143,0.040996,0.29732,0.794689443059019,0.679382241441441,0.974679981185325
TPST2,22,26525748,26590125,223,39,9675,1.2734,0.10144,0.2611,0.051548,0.794689443059019,0.852330842646798,0.767622405186386
KLF3,4,38664169,38701508,74,23,9675,1.2734,0.10145,0.14195,0.094173,0.794689443059019,0.793671595330739,0.84762946031746
DCTN5,16,23641366,23673747,82,9,9675,1.273,0.10151,0.10716,0.12224,0.794689443059019,0.779894803149606,0.879515364134691
ZNF774,15,90352245,90361483,27,7,9675,1.2729,0.10153,0.056739,0.20766,0.794689443059019,0.723639483691881,0.93941874015748
SHROOM3,4,76435100,76783253,800,89,9675,1.2726,0.10158,0.060419,0.21847,0.794689443059019,0.728523348109518,0.949072976667452
SBK2,19,55529336,55537174,25,15,9675,1.2725,0.1016,0.19913,0.064763,0.794689443059019,0.829721467079099,0.807404787061995
PSMB9,6,32854161,32859851,26,9,9675,1.2724,0.10161,0.14838,0.088176,0.794689443059019,0.795102049346879,0.838953255144033
ZNF57,19,2900898,2918646,76,14,9675,1.2715,0.10177,0.057748,0.22326,0.794689443059019,0.725185480677966,0.951470291789188
RABGAP1L,1,174159414,174995308,1358,39,9675,1.2714,0.10179,0.086067,0.18086,0.794689443059019,0.754878722592946,0.924010875729775
MOCS3,20,50958814,50961863,3,2,9675,1.2711,0.10184,0.14836,0.072725,0.794689443059019,0.795102049346879,0.822690692923077
EFCC1,3,129001251,129040742,39,14,9675,1.2706,0.10193,0.095893,0.12764,0.794689443059019,0.771696705272256,0.884272065745237
PNRC1,6,89080710,89085160,1,1,9675,1.2706,0.10194,0.1023,0.1023,0.794689443059019,0.77741699669967,0.857301979582779
GAD1,2,170813210,170861151,105,23,9675,1.2703,0.10199,0.039662,0.32414,0.794689443059019,0.677199108635098,0.974679981185325
POLR3D,8,22245104,22254355,19,6,9675,1.2702,0.10202,0.05405,0.23283,0.794689443059019,0.714819813620072,0.954125924611973
KCNS2,8,98427022,98430797,1,1,9675,1.2698,0.10208,0.1025,0.1025,0.794689443059019,0.77741699669967,0.857301979582779
IFI27,14,94110733,94116699,9,6,9675,1.2695,0.10212,0.053828,0.22402,0.794689443059019,0.714502897546898,0.951470291789188
GPBAR1,2,218259496,218263861,6,3,9675,1.2695,0.10214,0.14718,0.07409,0.794689443059019,0.795088408690546,0.824030136854742
AMMECR1L,2,127861630,127888570,38,11,9675,1.2691,0.10219,0.09379,0.128,0.794689443059019,0.769756605627512,0.884272065745237
BTBD11,12,107317168,107659642,716,90,9675,1.2691,0.10221,0.12666,0.11413,0.794689443059019,0.790226709265176,0.868068245033113
KIRREL3,11,126423493,127003460,1649,156,9675,1.2689,0.10223,0.17195,0.097611,0.794689443059019,0.816684967989757,0.850651732835124
MTSS1L,16,70661204,70686051,46,14,9675,1.269,0.10223,0.33241,0.037171,0.794689443059019,0.872453219080263,0.715883258031088
LOC105374753,5,34656306,34658489,3,3,9675,1.2686,0.10229,0.17543,0.062039,0.794689443059019,0.816695862584018,0.797222841958042
DLGAP2,8,1019561,1708476,2628,201,9675,1.2686,0.10229,0.37169,0.050386,0.794689443059019,0.886201997940268,0.764193357495881
NXNL1,19,17455425,17460916,16,5,9675,1.2675,0.1025,0.060958,0.19065,0.794689443059019,0.72974866970684,0.929363157615894
