GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
EPS8L2,11,706120,727727,56,23,9675,1.8962,0.028969,0.086845,0.015574,0.601201809630459,0.718839996398019,0.560054450097847
TLX1,10,101130780,101137789,12,6,9675,1.895,0.029047,0.064687,0.0164,0.601201809630459,0.69766325908558,0.564356554307116
CCNG2,4,77157204,77170060,23,9,9675,1.8949,0.029056,0.024501,0.050593,0.601201809630459,0.58796021875,0.747280834670947
LINGO1,15,77613024,77820900,507,58,9675,1.8944,0.029089,0.27403,0.0052061,0.601201809630459,0.854134168452283,0.442029353623188
TMEM97,17,28319095,28328685,9,5,9675,1.8938,0.029123,0.01503,0.080383,0.601201809630459,0.54583256916996,0.818718053935058
PHLDB2,3,111732480,111976517,737,76,9675,1.8936,0.029138,0.23155,0.0066145,0.601201809630459,0.832326819159335,0.442029353623188
MRPL52,14,22829851,22835037,19,8,9675,1.8934,0.029152,0.039293,0.030302,0.601201809630459,0.624581208828523,0.665697430274136
PLAGL2,20,32192504,32207743,6,2,9675,1.8927,0.029198,0.020417,0.048046,0.601201809630459,0.569205217893218,0.740061438390612
PPP2R3C,14,35085472,35122501,115,17,9675,1.8924,0.029216,0.033937,0.045261,0.601201809630459,0.614755799410029,0.726389638427948
UGT2A1,4,69588417,69653249,231,27,9675,1.8916,0.02927,0.062646,0.031473,0.601639284116331,0.694650167464115,0.674057320930233
ZMAT5,22,29730956,29767068,101,15,9675,1.8908,0.029327,0.030224,0.043236,0.601855017857143,0.606647947769315,0.720966185117967
BCL2L14,12,12049880,12099695,213,49,9675,1.8905,0.029346,0.042375,0.037362,0.601855017857143,0.632906400648824,0.701471683890578
C1QTNF6,22,37180166,37198301,55,13,9675,1.89,0.02938,0.057439,0.023927,0.601880579710145,0.683708595854922,0.629062982857143
LSP1,11,1852970,1892263,145,30,9675,1.8894,0.029422,0.21309,0.0062912,0.602032761904762,0.819594978028876,0.442029353623188
SEBOX,17,28364268,28365151,2,2,9675,1.8884,0.029484,0.038509,0.023771,0.602032761904762,0.624581208828523,0.629062982857143
NDN,15,23685407,23687303,2,2,9675,1.8876,0.029538,0.038195,0.023963,0.602032761904762,0.624581208828523,0.629062982857143
SOX18,20,64047726,64049626,1,1,9675,1.8871,0.029571,0.02987,0.02987,0.602032761904762,0.606647947769315,0.66532256969697
AZGP1,7,99966727,99976112,11,5,9675,1.8871,0.029572,0.037895,0.03287,0.602032761904762,0.624581208828523,0.679231407407407
RAB13,1,153981617,153986377,3,3,9675,1.8869,0.029584,0.026686,0.036512,0.602032761904762,0.596511604142693,0.699449591709845
COG7,16,23388493,23453210,78,11,9675,1.8851,0.029708,0.020475,0.078744,0.603887398230088,0.569205217893218,0.817614532518066
JAZF1,7,27830573,28180818,760,96,9675,1.8846,0.029745,0.12508,0.014499,0.603971403314917,0.752976613167376,0.554531720164609
HIST2H2BE,1,149884460,149886682,2,1,9675,1.8836,0.029812,0.030185,0.03014,0.604195704989154,0.606647947769315,0.665697430274136
TMEM2,9,71683366,71769466,270,30,9675,1.883,0.02985,0.24044,0.011523,0.604195704989154,0.83880912599319,0.51645523902439
MTHFR,1,11785730,11806103,74,14,9675,1.8825,0.029885,0.010189,0.12914,0.604195704989154,0.502196095490716,0.87133794086213
FUT8,14,65410592,65744121,609,51,9675,1.8809,0.029994,0.017349,0.12336,0.604195704989154,0.56465874010327,0.866527682321497
MUSK,9,110668545,110806542,313,53,9675,1.8796,0.030084,0.012263,0.12342,0.604195704989154,0.525129538461538,0.866527682321497
HELZ2,20,63558086,63574239,54,18,9675,1.8795,0.030085,0.015521,0.084896,0.604195704989154,0.550605976833977,0.825488727652901
PPP1R1A,12,54579240,54588677,15,8,9675,1.8795,0.030087,0.044758,0.029047,0.604195704989154,0.640929139299611,0.658972434567901
TMEM211,22,24934773,24939347,8,4,9675,1.8793,0.030101,0.011434,0.10539,0.604195704989154,0.51879304691358,0.853587018469657
PLA2G15,16,68245343,68261062,22,6,9675,1.8789,0.030128,0.01769,0.076453,0.604195704989154,0.56465874010327,0.817614532518066
NEUROD4,12,55019945,55030017,20,5,9675,1.8782,0.030175,0.02536,0.052189,0.604195704989154,0.593458626108999,0.755917217938631
KIAA1033,12,105107714,105169135,127,17,9675,1.878,0.030191,0.021306,0.074825,0.604195704989154,0.569205217893218,0.817614532518066
IRX1,5,3596054,3601403,15,7,9675,1.8777,0.030214,0.020372,0.065803,0.604195704989154,0.569205217893218,0.793610501305483
ISG15,1,1013467,1014540,4,3,9675,1.8775,0.030224,0.023972,0.045955,0.604195704989154,0.587297938748336,0.72859585665529
CHORDC1,11,90193947,90223364,97,13,9675,1.8768,0.030275,0.072091,0.019721,0.604195704989154,0.702767576046635,0.593325250409165
ADGRB1,8,142449888,142545008,176,47,9675,1.8765,0.030292,0.10005,0.017732,0.604195704989154,0.733501339712919,0.573667661971831
STK33,11,8391866,8594289,523,41,9675,1.8763,0.030308,0.027831,0.057791,0.604195704989154,0.596511604142693,0.779722554670529
KCTD8,4,44173903,44448885,516,63,9675,1.8762,0.030315,0.016697,0.10223,0.604195704989154,0.562748233576642,0.850300178571429
LCN1,9,135521297,135526540,16,8,9675,1.8751,0.030393,0.017891,0.074308,0.604976103896104,0.564888343642612,0.817614532518066
MEIKIN,5,131806990,131945698,163,19,9675,1.8747,0.03042,0.46075,0.005091,0.604976103896104,0.923083729847494,0.442029353623188
SDC4,20,45325285,45348424,63,13,9675,1.8736,0.030491,0.012492,0.11942,0.605732557837838,0.525129538461538,0.865359591836735
POLR2M,15,57706521,57717557,18,8,9675,1.8715,0.030637,0.040427,0.03078,0.607975714902808,0.625309470142977,0.66778427390791
CTSL,9,87725519,87731469,10,6,9675,1.8706,0.030698,0.021727,0.064457,0.608529070118662,0.571785407725322,0.792935469879518
DEK,6,18224169,18264568,57,16,9675,1.8697,0.030765,0.044098,0.03592,0.609200043103448,0.639505025157233,0.699449591709845
TNIP2,4,2741660,2756376,43,12,9675,1.8687,0.030829,0.022994,0.057513,0.609810230355221,0.578065781420765,0.779722554670529
LIN7A,12,80792520,80937923,336,35,9675,1.8673,0.030932,0.012947,0.15228,0.611189711827957,0.526643150442478,0.890807362741987
TMEFF2,2,191949046,192194940,395,64,9675,1.8651,0.031083,0.58458,0.0030747,0.612494068376068,0.955228553649213,0.442029353623188
NUPL2,7,23181827,23201011,47,9,9675,1.8644,0.03113,0.073319,0.027648,0.612494068376068,0.703928915712799,0.649449614303959
NAIP,5,70968483,71025114,3,2,9675,1.864,0.031164,0.033994,0.030674,0.612494068376068,0.614755799410029,0.666727328605201
CCL3,17,36088256,36090160,4,2,9675,1.8638,0.031172,0.025822,0.040382,0.612494068376068,0.595176954037267,0.711097610536218
PAPD7,5,6713953,6757048,146,19,9675,1.8636,0.031186,0.16417,0.01319,0.612494068376068,0.781272760642366,0.534199224669604
DMXL2,15,51447724,51622833,318,24,9675,1.8635,0.031198,0.032879,0.084275,0.612494068376068,0.611368962588473,0.825488727652901
GTF2E2,8,30578514,30658241,134,19,9675,1.8609,0.031381,0.36027,0.0044088,0.614961334750266,0.887090075026795,0.442029353623188
ZNF837,19,58367623,58381022,30,7,9675,1.8601,0.031435,0.01905,0.071294,0.614961334750266,0.565686784,0.803854174233129
VLDLR,9,2621679,2656100,91,26,9675,1.86,0.031444,0.016895,0.091921,0.614961334750266,0.56400695840868,0.83290941617357
TPM4,19,16067507,16103005,74,21,9675,1.8597,0.031464,0.021269,0.095103,0.614961334750266,0.569205217893218,0.840183215761653
PSAP,10,71816298,71851325,100,21,9675,1.8593,0.031491,0.061111,0.028353,0.614961334750266,0.693841098522167,0.653644184769039
FMNL1,17,45221906,45247320,39,12,9675,1.8583,0.031563,0.027889,0.05259,0.615713044585987,0.596511604142693,0.757361943573668
STOX2,4,183796331,184023526,482,92,9675,1.8575,0.031623,0.0099487,0.26339,0.616051043203372,0.502196095490716,0.954249763779527
RAB33B,4,139453232,139475916,41,10,9675,1.8562,0.031712,0.078956,0.027352,0.616051043203372,0.710821060836502,0.648042967907574
GJB5,1,34755046,34758512,7,5,9675,1.8554,0.031772,0.024382,0.051503,0.616051043203372,0.58796021875,0.754720197767145
PRH2,12,10929235,10934845,17,7,9675,1.8551,0.031793,0.009605,0.16261,0.616051043203372,0.502196095490716,0.901372581032413
LOC390937,19,41907535,41928122,17,4,9675,1.855,0.031801,0.026596,0.054114,0.616051043203372,0.596511604142693,0.760825450650344
SFTA2,6,30931350,30932175,9,5,9675,1.8548,0.031815,0.024959,0.049904,0.616051043203372,0.593333226390686,0.744867294498382
ZNF385A,12,54369129,54391305,24,8,9675,1.8548,0.031815,0.07667,0.018778,0.616051043203372,0.710821060836502,0.58485513220339
SLC39A1,1,153959099,153968184,11,6,9675,1.8536,0.031899,0.016901,0.087601,0.616380808333333,0.56400695840868,0.826721901437372
SYNE1,6,152121684,152637399,1391,155,9675,1.8535,0.031905,0.026986,0.10274,0.616380808333333,0.596511604142693,0.850300178571429
AP4S1,14,31025106,31096450,132,29,9675,1.8521,0.032007,0.079454,0.025494,0.616380808333333,0.710821060836502,0.634793691056911
C14orf169,14,73490934,73493401,3,3,9675,1.852,0.032013,0.02084,0.055455,0.616380808333333,0.569205217893218,0.770250249433107
SLC22A18,11,2899721,2925246,73,24,9675,1.8519,0.03202,0.03555,0.046425,0.616380808333333,0.619907687150838,0.72859585665529
RAPGEF6,5,131423921,131635236,194,22,9675,1.8513,0.032062,0.5287,0.0042403,0.616380808333333,0.938955581732162,0.442029353623188
PCCB,3,136250325,136330171,84,16,9675,1.8504,0.032128,0.42974,0.0043617,0.616380808333333,0.912573001383126,0.442029353623188
LOC100506422,9,26066675,26118408,121,24,9675,1.8503,0.032135,0.0086773,0.17935,0.616380808333333,0.486140441463415,0.910001364887177
CD3E,11,118304580,118316175,22,7,9675,1.85,0.032155,0.033519,0.03871,0.616380808333333,0.613038703777336,0.710624335664336
CYSTM1,5,140175068,140243789,104,11,9675,1.8498,0.032174,0.040106,0.047406,0.616380808333333,0.624581552542373,0.735753932432432
RIPK1,6,3063967,3115187,82,24,9675,1.8494,0.032201,0.011828,0.16324,0.616380808333333,0.521210181818182,0.901372581032413
SLC9A3R2,16,2026868,2039026,22,11,9675,1.847,0.032374,0.01881,0.090258,0.619047475546306,0.565686784,0.82880612655705
BCL2L15,1,113876814,113887547,20,7,9675,1.8464,0.032415,0.024147,0.06119,0.619187151767152,0.58771559205298,0.788229015172414
SLC25A36,3,140941820,140979943,70,8,9675,1.8458,0.03246,0.018374,0.09866,0.619402866043614,0.565686784,0.845007416166282
PDE7A,8,65714334,65841734,273,33,9675,1.8452,0.032507,0.16599,0.016341,0.619656257261411,0.781272760642366,0.564356554307116
CCDC107,9,35658282,35661503,13,5,9675,1.8437,0.032615,0.025944,0.06346,0.619714108717949,0.595176954037267,0.790948639244774
EYA4,6,133241335,133532120,681,75,9675,1.8434,0.032633,0.11378,0.01533,0.619714108717949,0.748349572941578,0.556756768627451
WNK4,17,42779673,42797066,4,3,9675,1.8431,0.032654,0.018327,0.069397,0.619714108717949,0.565686784,0.800821253283302
KDM1B,6,18155388,18223854,195,35,9675,1.8429,0.032673,0.027942,0.070956,0.619714108717949,0.596511604142693,0.803854174233129
FUZ,19,49806866,49817376,19,9,9675,1.8423,0.032713,0.047008,0.036265,0.619714108717949,0.651027568862276,0.699449591709845
LOC105369447,11,93197639,93203569,16,5,9675,1.8418,0.032754,0.022491,0.058394,0.619714108717949,0.577421589958159,0.779722554670529
DYRK3,1,206635534,206649197,14,6,9675,1.8415,0.032772,0.016514,0.08565,0.619714108717949,0.560926550831793,0.825488727652901
CROT,7,87345635,87399796,92,20,9675,1.8408,0.032824,0.015449,0.13272,0.619714108717949,0.549431736943907,0.87133794086213
ZBTB25,14,64449106,64505213,94,14,9675,1.8401,0.032878,0.020432,0.1033,0.619714108717949,0.569205217893218,0.850300178571429
ANKEF1,20,10034999,10056764,38,10,9675,1.8401,0.03288,0.038908,0.037675,0.619714108717949,0.624581208828523,0.701471683890578
TOP1MT,8,143309324,143359977,140,22,9675,1.84,0.032881,0.021445,0.1064,0.619714108717949,0.569205217893218,0.854812142857143
HSPB3,5,54455601,54456384,1,1,9675,1.8389,0.032964,0.03329,0.03329,0.620021240816326,0.613038703777336,0.683808696428571
CST9,20,23602410,23605973,9,5,9675,1.8386,0.032988,0.053183,0.023576,0.620021240816326,0.671650997940975,0.629062982857143
LOC105372412,19,43687591,43700078,45,13,9675,1.8384,0.033005,0.074671,0.019535,0.620021240816326,0.708635101538462,0.591870407894737
PGM1,1,63593276,63660245,174,41,9675,1.8375,0.033064,0.053922,0.036868,0.620021240816326,0.674227158751696,0.700317135190918
ABI3BP,3,100749335,100993493,571,68,9675,1.8375,0.033066,0.026001,0.10528,0.620021240816326,0.595176954037267,0.853587018469657
AGTPBP1,9,85546539,85742029,496,34,9675,1.8365,0.033144,0.015012,0.16987,0.620297489318413,0.54583256916996,0.907218263142608
REEP1,2,86213993,86338418,333,30,9675,1.8364,0.033149,0.01602,0.12155,0.620297489318413,0.558430060150376,0.86582094944037
CLDN6,16,3014712,3018187,6,4,9675,1.836,0.033182,0.063057,0.020976,0.620297489318413,0.694650167464115,0.615918900958466
PPAP2B,1,56494747,56579584,217,38,9675,1.8347,0.033276,0.014666,0.14506,0.62040432454361,0.544449325252525,0.882948843988075
SDHC,1,161314376,161364751,196,14,9675,1.8346,0.033283,0.034592,0.068748,0.62040432454361,0.617259268151017,0.799670020253165
RBM22,5,150690790,150701107,6,4,9675,1.8345,0.033289,0.088679,0.015452,0.62040432454361,0.723063804791482,0.556756768627451
SIGLEC5,19,51610957,51630474,56,18,9675,1.8312,0.033533,0.05781,0.032681,0.624226588473205,0.684263588159588,0.679231407407407
TBC1D10A,22,30291990,30326966,49,15,9675,1.8307,0.033574,0.10432,0.016847,0.624226588473205,0.740132655889145,0.568814608058608
SRRM5,19,43612101,43614498,5,3,9675,1.8304,0.033596,0.041232,0.032934,0.624226588473205,0.627217907284768,0.679231407407407
RBM42,19,35629078,35637685,11,5,9675,1.8285,0.033736,0.027119,0.058344,0.625495682224429,0.596511604142693,0.779722554670529
RRAGD,6,89364616,89412276,82,23,9675,1.8274,0.033818,0.022703,0.09246,0.625495682224429,0.578065781420765,0.83408915234375
NTRK3,15,87874999,88256796,576,78,9675,1.8273,0.03383,0.041527,0.049115,0.625495682224429,0.627501896466721,0.744003171288744
DSC2,18,31065974,31102432,41,15,9675,1.8268,0.033866,0.019917,0.083638,0.625495682224429,0.569205217893218,0.825488727652901
PATZ1,22,31325804,31346263,22,11,9675,1.8264,0.033896,0.037252,0.048401,0.625495682224429,0.623046632727273,0.741180646666667
CCDC6,10,59788747,59906656,300,31,9675,1.8263,0.033903,0.028688,0.078798,0.625495682224429,0.601106827822121,0.817614532518066
TICAM2,5,115578496,115602479,34,11,9675,1.8247,0.034022,0.37135,0.0054538,0.625495682224429,0.892277442802981,0.442029353623188
SLC17A8,12,100357079,100422059,130,31,9675,1.8246,0.034028,0.097514,0.02197,0.625495682224429,0.729608006514658,0.620597418960245
MOS,8,56112942,56113982,2,2,9675,1.8236,0.034108,0.017853,0.0694,0.625495682224429,0.56465874010327,0.800821253283302
TNFAIP1,17,28335522,28347009,10,4,9675,1.8235,0.03411,0.017234,0.092704,0.625495682224429,0.56465874010327,0.83408915234375
DRD1,5,175440672,175444160,5,3,9675,1.8234,0.034124,0.038911,0.034053,0.625495682224429,0.624581208828523,0.689393126512651
HCRTR1,1,31617689,31632519,28,6,9675,1.8232,0.034135,0.021593,0.078659,0.625495682224429,0.571747792507205,0.817614532518066
MTHFSD,16,86530176,86555235,73,17,9675,1.8231,0.034141,0.01151,0.15097,0.625495682224429,0.519675085995086,0.890316020539153
USP14,18,158483,213739,101,21,9675,1.8231,0.034147,0.022068,0.087088,0.625495682224429,0.573658693069307,0.826342495620814
LOC105372483,19,58361589,58367615,16,7,9675,1.8226,0.034185,0.016162,0.11889,0.625495682224429,0.558430060150376,0.865359591836735
DDX46,5,134758734,134831138,58,18,9675,1.8219,0.034232,0.37961,0.0052379,0.625495682224429,0.895287587268994,0.442029353623188
ARHGAP20,11,110576855,110713189,254,28,9675,1.8218,0.034244,0.024207,0.085383,0.625495682224429,0.58796021875,0.825488727652901
PTOV1,19,49848844,49860742,23,9,9675,1.8213,0.034277,0.036687,0.042143,0.625495682224429,0.621254051470588,0.719052709377902
LRRIQ4,3,169812947,169838007,49,12,9675,1.8205,0.034342,0.018631,0.10321,0.625767452923687,0.565686784,0.850300178571429
ATAD3B,1,1471732,1509479,46,11,9675,1.8203,0.03436,0.011639,0.15059,0.625767452923687,0.521084485436893,0.889766628131021
TMEM161A,19,19119616,19138554,34,12,9675,1.8189,0.034465,0.028354,0.058337,0.627058257425743,0.597515027522936,0.779722554670529
THOC5,22,29508167,29553760,100,13,9675,1.8172,0.034592,0.032247,0.057566,0.628270355731225,0.611368962588473,0.779722554670529
EIF2B2,14,75002909,75009591,6,3,9675,1.8171,0.0346,0.027103,0.058309,0.628270355731225,0.596511604142693,0.779722554670529
TMEM150A,2,85598547,85602699,4,3,9675,1.816,0.034687,0.042751,0.032424,0.629097280310378,0.633669908580593,0.679231407407407
DMRT3,9,976968,991736,35,11,9675,1.8152,0.034743,0.034021,0.0582,0.629097280310378,0.614755799410029,0.779722554670529
SPDYA,2,28810834,28850610,45,14,9675,1.8144,0.034808,0.24774,0.0094643,0.629097280310378,0.839713417721519,0.480430875138122
C9orf92,9,16203935,16276313,254,58,9675,1.8138,0.034853,0.2093,0.012263,0.629097280310378,0.818144394809615,0.524992111111111
CCL8,17,34319047,34321402,6,2,9675,1.8137,0.034861,0.029046,0.045258,0.629097280310378,0.60237272972973,0.726389638427948
MRGPRX4,11,18172837,18174280,5,3,9675,1.8136,0.034867,0.099599,0.014666,0.629097280310378,0.733501339712919,0.554531720164609
DARS,2,135905881,135985684,65,9,9675,1.8124,0.034965,0.014015,0.13835,0.629097280310378,0.540921920668058,0.875153046471601
TMEM156,4,38966016,39032669,228,40,9675,1.8112,0.035052,0.016464,0.15154,0.629097280310378,0.560263822222222,0.890807362741987
PDLIM5,4,94451857,94668227,422,45,9675,1.811,0.035069,0.55114,0.003648,0.629097280310378,0.945580819718047,0.442029353623188
FAM101B,17,439978,445940,15,8,9675,1.811,0.035071,0.036084,0.044767,0.629097280310378,0.619907687150838,0.726368724077329
LOC730159,1,173603008,173637134,20,9,9675,1.8105,0.035108,0.028867,0.067012,0.629097280310378,0.601626914027149,0.795292875403486
SOX8,16,981808,986979,21,8,9675,1.8093,0.035199,0.027233,0.060021,0.629097280310378,0.596511604142693,0.78669464764622
TMEM138,11,61362001,61376502,2,2,9675,1.8091,0.035218,0.026036,0.049761,0.629097280310378,0.595176954037267,0.744026148087876
A3GALT2,1,33306766,33321098,37,11,9675,1.8091,0.035219,0.29457,0.0065096,0.629097280310378,0.860028331744519,0.442029353623188
NIPSNAP1,22,29554808,29581337,55,7,9675,1.8088,0.035237,0.031594,0.050921,0.629097280310378,0.611030893081761,0.750380349639134
TBX18,6,84687351,84764730,139,21,9675,1.8087,0.03525,0.12092,0.018648,0.629097280310378,0.748943501841312,0.584770730375427
NUB1,7,151341699,151378461,116,29,9675,1.8086,0.035259,0.052926,0.04631,0.629097280310378,0.671199569358178,0.72859585665529
MRPL49,11,65122183,65127369,3,3,9675,1.8083,0.035277,0.033325,0.041316,0.629097280310378,0.613038703777336,0.711219895327103
C1QA,1,22636625,22639682,4,3,9675,1.8081,0.035296,0.082929,0.017378,0.629097280310378,0.7112808727948,0.569524976827094
SIDT1,3,113532371,113632097,263,44,9675,1.8059,0.035467,0.15591,0.018991,0.6312156,0.777377349918875,0.589490905405405
DUSP2,2,96143169,96145440,1,1,9675,1.8045,0.035577,0.03589,0.03589,0.6312156,0.619907687150838,0.699449591709845
LENG1,19,54155639,54159743,7,6,9675,1.8039,0.035623,0.051269,0.034093,0.6312156,0.666719638928068,0.689393126512651
CLEC4G,19,7728957,7732171,6,4,9675,1.8038,0.035633,0.038161,0.040234,0.6312156,0.624581208828523,0.711097610536218
HAS2,8,121612116,121641390,55,12,9675,1.8034,0.035661,0.02251,0.090427,0.6312156,0.577421589958159,0.82880612655705
OR51F2,11,4821386,4822414,3,3,9675,1.8031,0.035687,0.051134,0.027585,0.6312156,0.666719638928068,0.649042202304737
LOC105375112,7,31567,37465,3,3,9675,1.803,0.035694,0.033392,0.040676,0.6312156,0.613038703777336,0.711097610536218
IL31,12,122172030,122182963,24,8,9675,1.8027,0.035716,0.047959,0.040044,0.6312156,0.654079270029674,0.711097610536218
ITGAM,16,31259967,31332892,137,16,9675,1.8026,0.035724,0.023949,0.08799,0.6312156,0.587297938748336,0.82727699795501
FAM135A,6,70413404,70561174,245,21,9675,1.8016,0.035808,0.37229,0.0077125,0.631943938579654,0.892411987513007,0.454246474358974
FAM180B,11,47586678,47589194,1,1,9675,1.8012,0.035834,0.03619,0.03619,0.631943938579654,0.619907687150838,0.699449591709845
KCNK6,19,38319814,38329014,24,8,9675,1.8001,0.03592,0.29191,0.0075677,0.632064061244019,0.857987549584133,0.453455866237942
IYD,6,150368861,150404629,183,24,9675,1.8,0.035933,0.10249,0.022087,0.632064061244019,0.7363320625,0.620597418960245
ISM1,20,13221771,13300650,277,53,9675,1.7998,0.035944,0.12755,0.025307,0.632064061244019,0.754644215938303,0.633571433242507
IL17RB,3,53846550,53865800,54,15,9675,1.799,0.036008,0.042467,0.039572,0.632584137667304,0.632906400648824,0.711097610536218
SLC23A3,2,219161459,219170095,8,4,9675,1.7983,0.036063,0.021429,0.071945,0.632616966698383,0.569205217893218,0.809106301101591
PIK3CD,1,9629889,9729114,146,33,9675,1.7975,0.036132,0.0092691,0.23375,0.632616966698383,0.500967592941177,0.946201802699896
MRAS,3,138347648,138405535,99,16,9675,1.7971,0.036163,0.079165,0.02637,0.632616966698383,0.710821060836502,0.643501198938992
IKBKB,8,42271302,42332653,87,13,9675,1.797,0.036165,0.027077,0.088025,0.632616966698383,0.596511604142693,0.82727699795501
GLDN,15,51341516,51408013,230,38,9675,1.7968,0.036182,0.14959,0.015994,0.632616966698383,0.774110346381301,0.564356554307116
ZNF565,19,36182060,36215084,62,16,9675,1.7946,0.036357,0.020177,0.11008,0.634285227272727,0.569205217893218,0.855319272727273
ABCC12,16,48082973,48146770,23,9,9675,1.7941,0.036401,0.014068,0.16411,0.634285227272727,0.540921920668058,0.90235947336924
N4BP2L2,13,32432488,32538885,109,19,9675,1.7938,0.036422,0.049157,0.043664,0.634285227272727,0.657430154294032,0.722717659765977
IGSF23,19,44613590,44636781,65,16,9675,1.7935,0.036448,0.092503,0.022718,0.634285227272727,0.723416255033557,0.627668125560538
TAS2R20,12,10995962,10997875,11,3,9675,1.7935,0.03645,0.035733,0.049558,0.634285227272727,0.619907687150838,0.744003171288744
KIAA1683,19,18257096,18274509,84,17,9675,1.7911,0.036639,0.016713,0.14432,0.636130928961749,0.562748233576642,0.882948843988075
SNX9,6,157716046,157945077,662,64,9675,1.7907,0.036668,0.010818,0.35826,0.636130928961749,0.510713235443038,0.97251117758095
ASPDH,19,50511600,50514690,8,5,9675,1.7906,0.036677,0.027093,0.061014,0.636130928961749,0.596511604142693,0.788229015172414
KDM3A,2,86440647,86492716,79,16,9675,1.7898,0.036739,0.045028,0.053789,0.636130928961749,0.641422114728682,0.76061150651341
LOC105377267,4,69194353,69200539,23,5,9675,1.788,0.036889,0.020258,0.11007,0.636130928961749,0.569205217893218,0.855319272727273
ZNF98,19,22391011,22422362,54,7,9675,1.7875,0.036931,0.081242,0.026599,0.636130928961749,0.710821060836502,0.645249819607843
OR51S1,11,4848203,4859600,27,7,9675,1.787,0.036966,0.039352,0.046204,0.636130928961749,0.624581208828523,0.72859585665529
SCYL2,12,100267137,100341722,83,16,9675,1.7866,0.037002,0.30569,0.0073554,0.636130928961749,0.865275199261425,0.453455866237942
GRAMD3,5,126360096,126494364,326,64,9675,1.7861,0.037041,0.20055,0.012838,0.636130928961749,0.809748983606557,0.528217503355705
ZBTB41,1,197153684,197200542,60,12,9675,1.7853,0.037108,0.038844,0.06498,0.636130928961749,0.624581208828523,0.793610501305483
SLC6A20,3,45755449,45796561,77,34,9675,1.7851,0.03712,0.025067,0.10113,0.636130928961749,0.593458626108999,0.847634763636364
MMAB,12,109553715,109573553,80,15,9675,1.7847,0.037155,0.023572,0.084004,0.636130928961749,0.583772334231806,0.825488727652901
RAB36,22,23145326,23169285,58,7,9675,1.7845,0.037174,0.053187,0.040746,0.636130928961749,0.671650997940975,0.711097610536218
GATAD2B,1,153804725,153922975,143,15,9675,1.784,0.03721,0.01219,0.18825,0.636130928961749,0.525129538461538,0.914694980289093
LOC101928596,1,169103700,169106473,13,3,9675,1.7832,0.037277,0.02636,0.061322,0.636130928961749,0.596511604142693,0.788229015172414
LOC105370172,13,40081592,40480889,1051,157,9675,1.7829,0.037299,0.30165,0.01054,0.636130928961749,0.863835176818819,0.495353043478261
PPP1R14B,11,64244479,64246941,4,2,9675,1.7828,0.03731,0.16396,0.010048,0.636130928961749,0.781272760642366,0.486480421052632
MDFIC,7,114922154,115019916,126,32,9675,1.7824,0.037339,0.022463,0.1337,0.636130928961749,0.577421589958159,0.872158750443735
BMPR2,2,202376310,202567751,226,24,9675,1.7821,0.037368,0.090877,0.02814,0.636130928961749,0.723416255033557,0.651643008805031
GNGT2,17,49204442,49210574,18,9,9675,1.782,0.037377,0.032821,0.061038,0.636130928961749,0.611368962588473,0.788229015172414
ZFPL1,11,65084222,65088402,3,2,9675,1.7813,0.037431,0.05083,0.030861,0.636130928961749,0.666719638928068,0.668752047169811
DUS4L,7,107563957,107578523,19,7,9675,1.7813,0.037435,0.019215,0.099267,0.636130928961749,0.565686784,0.845007416166282
MRPL35,2,86199355,86213794,24,6,9675,1.781,0.037458,0.017703,0.1166,0.636130928961749,0.56465874010327,0.864513987138264
GABRB1,4,46993858,47427343,819,89,9675,1.7804,0.037503,0.20335,0.013335,0.636130928961749,0.812515677321157,0.538558153846154
CWF19L1,10,100232296,100267681,82,12,9675,1.7795,0.037582,0.025732,0.092083,0.636130928961749,0.595176954037267,0.833555274876847
REEP4,8,22138020,22141935,5,4,9675,1.7791,0.037616,0.10693,0.017314,0.636130928961749,0.742630536988359,0.569524976827094
CCDC81,11,86374736,86423109,136,29,9675,1.7785,0.037662,0.053034,0.04951,0.636130928961749,0.671650997940975,0.744003171288744
LOC105375661,8,98923917,98942358,28,9,9675,1.7782,0.037684,0.016266,0.12831,0.636130928961749,0.559745348314607,0.87133794086213
ALPK2,18,58481247,58629188,486,78,9675,1.7774,0.037747,0.052883,0.045596,0.636130928961749,0.671130099447514,0.727734070872947
OVOS2,12,31111657,31232532,210,33,9675,1.7774,0.037749,0.013178,0.17972,0.636130928961749,0.529888245076586,0.910001364887177
ZNF729,19,22286450,22317176,38,11,9675,1.7768,0.037804,0.10568,0.019379,0.636130928961749,0.742541838992751,0.591384172470978
ZFP41,8,143246821,143262705,30,10,9675,1.7767,0.037809,0.031278,0.08032,0.636130928961749,0.608860728813559,0.818718053935058
CLDN1,3,190305701,190322446,69,20,9675,1.7762,0.037846,0.10052,0.023738,0.636130928961749,0.734024751381215,0.629062982857143
TMEM39A,3,119428960,119463682,79,14,9675,1.7761,0.037854,0.021897,0.114,0.636130928961749,0.573189846153846,0.862159572016461
TMPRSS3,21,42371887,42396846,86,32,9675,1.7757,0.03789,0.020922,0.12913,0.636130928961749,0.569205217893218,0.87133794086213
